"","Network","Show_Name","Season_num","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1","BRVO","BELOW DECK",1,-1,-0.996490252514956,-0.989483458923501,-0.979004972991262,-0.965092703079822,-0.947796965939959,-0.927180292662833,-0.903317187550472,-0.876293840851618,-0.846207796489915,-0.813167576088021,-0.777292260762592,-0.738711032330591,-0.697562675726631,-0.65399504458296,-0.60816449206806,-0.560235269215978,-0.510378893105658,-0.458773487367638,-0.405603097603646,-0.351056984402649,-0.295328896724422,-0.238616328498181,-0.181119761349237,-0.123041896420384,-0.0645868782969594,-0.00595951407480488,0.0526355093712825,0.11099440685477,0.168915072022123,0.226197847134856,0.282646282478294,0.338067882428245,0.392274835260027,0.445084723849135,0.496321214488784,0.545814721136669,0.593403042500624,0.638931969480695,0.682255860602597,0.72323818320434,0.761752018273261,0.797680526974765,0.83091737706545,0.861367127541988,0.888945570042314,0.913580025686527,0.935209596221028,0.953785368510029,0.969270571602658,0.981640685791418,0.990883503267064,0.99699914016625,1,0.999910688643005,0.996767881254816,0.990620141693628,0.981527695170758,0.969562155078196,0.954806205102415,0.937353237913743,0.917306951891783,0.894780907512637,0.86989804518263,0.842790166454908,0.813597380709542,0.782467519513468,0.749555521003888,0.715022786756376,0.679036513707103,0.641769003796496,0.603396954088961,0.564100730199655,0.524063625924726,0.483471112025026,0.44251007715545,0.401368063962444,0.360232503390372,0.31928995024382,0.278725323047158,0.238721151224815,0.199456832596093,0.161107904136652,0.12384532890561,0.0878348019725117,0.0532360781023955,0.0202023238704601,-0.0111205032195454,-0.0405942461467538,-0.0680891079651874,-0.0934841773537123,-0.116667918036707,-0.137538620131923,-0.156004811633118,-0.171985628393713,-0.185411141142369,-0.196222638232133,-0.204372863000648,-0.209826204799008,-0.212558842930944
"2","BRVO","BELOW DECK",2,1,0.997790326217411,0.993376820304481,0.986771145352538,0.977990745542558,0.967058785813205,0.954004071775962,0.938860950182253,0.921669190321409,0.902473846800826,0.881325104230346,0.858278104401667,0.833392756619912,0.806733531908288,0.77836924186778,0.748372803031805,0.716820987610268,0.683794161568839,0.649376011036456,0.613653258077946,0.576715366907917,0.538654241657623,0.499563916837321,0.459540241663336,0.418680559440889,0.377083383211118,0.334848068883347,0.292074487081514,0.248862694936681,0.205312609055832,0.161523680890677,0.117594575718855,0.0736228564338388,0.0297046733193875,-0.0140655390410392,-0.0575953565991513,-0.100794651334148,-0.143575866354027,-0.185854279599805,-0.227548255192545,-0.268579481513334,-0.308873195159443,-0.348358389976953,-0.38696801042969,-0.42463912862709,-0.461313104398802,-0.496935727871379,-0.531457344072104,-0.564832959156312,-0.597022327927574,-0.627990022394166,-0.657705481180441,-0.686143039687158,-0.71328194097122,-0.739106327390896,-0.763605213138725,-0.786772437859322,-0.808606601623683,-0.829110981604816,-0.848293430871202,-0.866166259784601,-0.882746100556799,-0.898053755585454,-0.912114030252544,-0.924955550929309,-0.936610568988812,-0.94711475168166,-0.956506960780847,-0.964829019948953,-0.972125471823911,-0.978443325858936,-0.983831797987084,-0.988342043211747,-0.99202688225057,-0.994940523382241,-0.997138280662553,-0.998676289688893,-0.999611222099871,-1,-0.999899511497599,-0.999366328537499,-0.998456428199144,-0.997224918614611,-0.995725770640787,-0.994011556394737,-0.9921331957321,-0.990139711714376,-0.988077996073215,-0.985992585637844,-0.983925450645976,-0.981915795809073,-0.979999874949933,-0.978210819974401,-0.976578484879733,-0.97512930544017,-0.973886175145641,-0.972868337902719,-0.972091297938002,-0.971566747273441,-0.971302511071043
"3","BRVO","BELOW DECK",3,1,0.996082192386669,0.988261956459865,0.976569990205618,0.961052189307959,0.941769466263624,0.918797510312981,0.892226489134707,0.862160693480884,0.828718126154381,0.79203003695034,0.752240405396261,0.70950537333162,0.663992629565264,0.615880749038489,0.565358489100769,0.512624045674178,0.457884272241453,0.401353864738476,0.343254515566832,0.283814040064045,0.223265478877443,0.161846179782589,0.0997968625687533,0.0373606706800014,-0.0252177866468856,-0.087693397968862,-0.149821515146923,-0.211358916970939,-0.272064767098525,-0.331701562528896,-0.390036068870707,-0.446840238714654,-0.501892109488783,-0.554976677254825,-0.605886742999577,-0.654423728083452,-0.700398455630119,-0.743631894776094,-0.78395586484483,-0.821213696669337,-0.855260848454869,-0.885965473754449,-0.913208939317449,-0.936886290770405,-0.956906664294427,-0.973193642677139,-0.985685554336572,-0.994335714139093,-0.999112605064016,-1,-0.996997023195339,-0.990118151122366,-0.979393152754617,-0.964866969495611,-0.946599535235115,-0.924665537246083,-0.899154118868033,-0.870168525152972,-0.837825692874866,-0.802255786523138,-0.763601682113843,-0.722018400858204,-0.677672494926118,-0.630741387730825,-0.581412671341031,-0.529883363795459,-0.476359129253217,-0.421053464060051,-0.364186851944758,-0.30598589168223,-0.246682400667871,-0.186512497943327,-0.125715670294486,-0.0645338251094179,-0.00321033373618551,0.0580109308821073,0.118886558495174,0.17917456394888,0.238635343904222,0.297032624094357,0.354134393379794,0.409713820913941,0.463550152797576,0.5154295846826,0.565146106879436,0.612502318631839,0.657310208344236,0.699391896681156,0.738580339605152,0.774719988577323,0.807667405314459,0.837291828675277,0.863475691438074,0.886115084929408,0.905120169669571,0.920415530413671,0.931940474186585,0.939649270135275,0.943511330251518
"4","BRVO","BELOW DECK",4,0.998442661355267,0.994498447328141,0.986625587559074,0.974855157175278,0.959233615502201,0.93982262270303,0.916698796425268,0.889953409414692,0.859692029290151,0.826034101900796,0.789112479910115,0.749072898467247,0.706073400034816,0.660283710643368,0.611884570033928,0.561067018332455,0.508031642071307,0.45298778253341,0.396152709543418,0.337750763966602,0.278012472299654,0.217173636847783,0.155474405078696,0.0931583218265022,0.0304713680859592,-0.032339009809416,-0.0950248767938595,-0.157338787606338,-0.219034763396041,-0.279869262542114,-0.339602141856259,-0.397997604374611,-0.454825129998464,-0.5098603853109,-0.562886108978583,-0.613692969244542,-0.662080390127569,-0.707857343067666,-0.750843100893137,-0.790867951133772,-0.827773865864847,-0.861415125438403,-0.891658893640071,-0.918385742001541,-0.941490121199377,-0.960880777679721,-0.97648111386456,-0.988229490517955,-0.99607947007884,-1,-0.999975535369607,-0.996006100331292,-0.988107288060329,-0.976310199295937,-0.960661319672142,-0.941222336331409,-0.918069894544507,-0.89129529529728,-0.861004135037525,-0.827315889003785,-0.790363439780398,-0.750292552939247,-0.707261301837617,-0.6614394438421,-0.613007750440255,-0.562157293883704,-0.509088693177939,-0.454011322394396,-0.397142484429277,-0.338706553469816,-0.278934089552166,-0.218060928705424,-0.156327252272327,-0.0939766390796953,-0.0312551041991775,0.0315898719083041,0.0943103200327178,0.15665876078563,0.218389181239347,0.279258005780291,0.339025057345133,0.39745450524613,0.454315795845115,0.509384562403192,0.562443510515497,0.613283275636529,0.66170324931197,0.707512370856132,0.750529881350798,0.790586036989711,0.8275227789535,0.861194357171442,0.891467905508325,0.918223966106445,0.941356960813416,0.960775607835327,0.976403281970875,0.988178317004875,0.996054249067648,1
"5","BRVO","BLOOD SWEAT HEELS",1,1,0.99720698387137,0.991629557958043,0.983284903367291,0.972198712930806,0.958405096951549,0.941946458101288,0.922873335953152,0.901244221751041,0.877125344132876,0.850590426637001,0.821720417930099,0.790603195800411,0.757333246061279,0.722011317606883,0.684744054953916,0.645643609689617,0.60482723232773,0.562416846149097,0.518538604672679,0.473322434465293,0.426901565054276,0.379412047756143,0.330992265276205,0.281782433968563,0.231924100673125,0.181559636065818,0.130831726470211,0.079882866083212,0.0288548515641034,-0.0221117190746033,-0.0728779413546011,-0.123307091103612,-0.173265101251154,-0.222621026828502,-0.271247496401007,-0.319021148215612,-0.365823049407982,-0.411539096681587,-0.456060396945202,-0.499283626475426,-0.541111367256401,-0.581452419239859,-0.620222087364408,-0.657342442273261,-0.692742553774059,-0.726358696192541,-0.758134524883209,-0.788021223274419,-0.815977619941854,-0.841970275323002,-0.865973537805133,-0.887969569040345,-0.907948338462688,-0.925907587103882,-0.941852760925218,-0.955796914003338,-0.967760582026308,-0.977771626673248,-0.98586505156526,-0.992082790587145,-0.996473469487882,-0.999092141772655,-1,-0.999264063693974,-0.996956845172634,-0.993155994680441,-0.987943926292869,-0.981407426136365,-0.973637244535488,-0.964727673761341,-0.954776113110968,-0.943882623096132,-0.932149470561504,-0.919680666586662,-0.906581499053334,-0.892958061778826,-0.87891678212853,-0.864563949024826,-0.850005243266361,-0.835345272060895,-0.820687109656439,-0.806131845929555,-0.791778144756329,-0.777721813951087,-0.76405538851021,-0.750867728843974,-0.738243635618081,-0.726263482758937,-0.715002870102961,-0.704532297090498,-0.694916858819699,-0.686215965685292,-0.67848308773185,-0.671765524751377,-0.66610420305117,-0.661533499710369,-0.658081095032796,-0.655767853790126,-0.654607735733451
"6","BRVO","BLOOD SWEAT HEELS",2,-0.0384583872547891,-0.0407747164404135,-0.0453967167379153,-0.0523031155590242,-0.0614621127460295,-0.0728315105566066,-0.0863588861710017,-0.101981806034842,-0.119628081184336,-0.139216062537375,-0.160654974974912,-0.183845288882442,-0.208679127672189,-0.235040709663138,-0.262806822559084,-0.291847328634866,-0.322025698618341,-0.353199572141115,-0.385221342524808,-0.41793876357235,-0.451195575945615,-0.484832150632195,-0.518686146935383,-0.552593182362965,-0.58638751174225,-0.619902712851198,-0.652972375828684,-0.685430793610916,-0.717113650635927,-0.747858707063845,-0.777506475777387,-0.80590088945451,-0.832889955043442,-0.85832639301914,-0.882068258859419,-0.903979544248384,-0.923930755593992,-0.941799467535404,-0.957470849213804,-0.970838161187141,-0.981803220984604,-0.990276835419727,-0.99617919791175,-0.9994402492025,-1,-0.997808814229973,-0.992827651731468,-0.985028269392608,-0.974393379886238,-0.960916767332339,-0.944603359383952,-0.925469255405182,-0.903541710583063,-0.878859075988987,-0.851470694779221,-0.821436754897262,-0.788828098812489,-0.753725990999388,-0.716221844028506,-0.676416904303969,-0.634421898641915,-0.590356643039094,-0.544349615130471,-0.496537491978453,-0.447064654973618,-0.396082663757133,-0.343749701197949,-0.29022999157258,-0.235693194201788,-0.180313774896011,-0.124270357649637,-0.0677450591030236,-0.0109228083599417,0.0460093451932553,0.102862933372143,0.159448777250226,0.215577699027315,0.271061234935163,0.325712346400069,0.379346126688017,0.431780500274669,0.48283691221003,0.532341004786059,0.580123278864353,0.626019737280339,0.669872507810007,0.711530443264506,0.750849696366989,0.787694267164259,0.821936520832889,0.853457673854871,0.88214824666149,0.907908480974902,0.930648720214913,0.950289751482791,0.966763107784147,0.980011329308402,0.98998818274251,0.996658837760757,1
"7","BRVO","FASHION QUEENS",1,-1,-0.998669264198929,-0.996010123572114,-0.992027233753435,-0.98672756242382,-0.980120370449148,-0.972217186833438,-0.96303177757484,-0.952580108533168,-0.940880302438551,-0.927952590191105,-0.913819256621314,-0.898504580899907,-0.882034771804418,-0.864437898067225,-0.845743814046617,-0.82598408097826,-0.805191884079297,-0.783401945791098,-0.76065043545944,-0.736974875762463,-0.712414046207159,-0.68700788402434,-0.660797382799987,-0.63382448918752,-0.606131998050892,-0.577763446392438,-0.548763006422097,-0.519175378126001,-0.489045681692349,-0.458419350151227,-0.427342022582257,-0.395859438240007,-0.364017331941702,-0.331861331055216,-0.299436854417408,-0.266789013503769,-0.233962516160065,-0.20100157319521,-0.167949808122043,-0.134850170319139,-0.101744851872121,-0.0686752083374781,-0.0356816836554605,-0.00280373942141598,0.0299202112930115,0.0624528653960426,0.0947580863556803,0.126800955769554,0.158547819811018,0.189966330458347,0.221025481434739,0.25169563880775,0.28194856621803,0.311757444728241,0.341096887304277,0.369942947961745,0.398273125631488,0.426066362818331,0.453303039147324,0.479964959911283,0.50603533975263,0.531498781630808,0.556341251244482,0.580550047094633,0.604113766390931,0.627022267019014,0.649266625800763,0.67083909329296,0.691733045382081,0.711942931944239,0.73146422284932,0.750293351597342,0.768427656882732,0.785865322388694,0.802605315119084,0.818647322579057,0.833991689118457,0.848639351753203,0.862591775779939,0.875850890497951,0.888419025349761,0.900298846787907,0.911493296170313,0.922005528980267,0.931838855659366,0.940996684333071,0.949482465698529,0.957299640333258,0.964451588671229,0.970941583879732,0.976772747856321,0.981948010550195,0.986470072796519,0.990341372835653,0.993564056671933,0.996139952408728,0.998070548678047,0.999356977264,1
"8","BRVO","FASHION QUEENS",2,-1,-0.99683872330642,-0.990526783660742,-0.981085368496287,-0.968546158995148,-0.952951210563601,-0.934352794192254,-0.912813199319776,-0.888404498969181,-0.861208278072754,-0.831315326045172,-0.79882529480379,-0.763846323569539,-0.726494631911413,-0.686894082620983,-0.645175716120873,-0.601477258221691,-0.555942603145523,-0.508721273830036,-0.459967861615281,-0.409841447495142,-0.358505007186511,-0.306124802331662,-0.25286976020254,-0.198910844319587,-0.144420418432162,-0.089571606332481,-0.0345376499900295,0.0205087315011956,0.0753959796747996,0.129954328669832,0.184016428984762,0.237417960591477,0.289998233036404,0.341600770208164,0.392073877512701,0.441271189267201,0.489052194203124,0.535282737055838,0.579835494313578,0.622590422301188,0.663435175883888,0.702265496193045,0.738985565898614,0.773508330681689,0.805755785694282,0.835659225932275,0.863159459590063,0.888206983611966,0.910762120804861,0.930795118028401,0.948286205132937,0.963225614470275,0.975613560957995,0.985460182833732,0.992785443390866,0.997618994140924,1,0.999976927246158,0.997607295141354,0.99295739225448,0.986101958661022,0.977123835328932,0.96611358212944,0.953169066034611,0.938395021180517,0.921902582585329,0.903808795414708,0.884236101782671,0.86331180716391,0.841167528573092,0.817938626737667,0.793763624552898,0.768783614160948,0.743141655039627,0.716982165520714,0.690450310182661,0.663691385577385,0.63685020675624,0.610070497055842,0.583494283590129,0.557261300871192,0.531508404947928,0.506369000408549,0.481972482540783,0.458443696882264,0.435902418323363,0.414462851846077,0.394233156895524,0.375314997285703,0.357803118438803,0.341784953647726,0.327340260935322,0.314540791961307,0.303449994299639,0.294122748275724,0.286605139414606,0.280934267408993,0.277138092370108,0.275235318975328
"9","BRVO","FASHION QUEENS",3,1,0.996506912110118,0.989533334401394,0.979104414468977,0.965257752528892,0.948043256538465,0.927522949908682,0.903770732562894,0.876872096278976,0.846923795431516,0.814033474425339,0.778319253281742,0.739909273002442,0.698941202494312,0.655561708988185,0.609925894028332,0.562196697243843,0.512544270239158,0.46114532305827,0.408182445783704,0.35384340792921,0.298320438371227,0.241809488640195,0.184509482457637,0.126621554458094,0.0683482810768605,0.00989290661455833,-0.0485414324923821,-0.106752482159772,-0.164539640872699,-0.221704722619374,-0.278052709559263,-0.33339249148404,-0.387537589183067,-0.440306858888803,-0.491525175053311,-0.541024088792804,-0.588642459434048,-0.634227056702871,-0.677633131211651,-0.718724951028035,-0.757376302241577,-0.793470951587475,-0.826903069336507,-0.857577610817755,-0.885410655104015,-0.910329699559112,-0.932273909120984,-0.951194319372986,-0.9670539926386,-0.97982812652007,-0.989504114489499,-0.996081558329949,-0.99957223241436,-1,-0.997400681905599,-0.991821878126089,-0.983322743125414,-0.971973715730712,-0.9578562047299,-0.941062231449521,-0.921694030758989,-0.899863612111317,-0.87569228238773,-0.849310132463794,-0.820855489557772,-0.790474337556253,-0.758319707637942,-0.724551041633612,-0.689333530666826,-0.652837431717204,-0.61523736483469,-0.57671159380863,-0.537441293160555,-0.497609804382397,-0.457401884383905,-0.41700294914298,-0.376598315570523,-0.336372444608112,-0.296508188570647,-0.257186045728836,-0.218583425096735,-0.180873924348517,-0.144226623735855,-0.108805398813097,-0.0747682547024275,-0.0422666845451173,-0.0114450546884093,0.0175599809487792,0.0446200350044932,0.0696155070950786,0.0924360684619729,0.112981108918663,0.131160144322575,0.146893182953549,0.160111049343783,0.170755664273163,0.178780279818208,0.184149668521027,0.18684026592733
"10","BRVO","GGD",1,1,0.996478679625694,0.989448813430304,0.978935901212724,0.964978069595854,0.947625924877205,0.926942357729051,0.903002300514641,0.875892438172775,0.845710873805207,0.812566750279018,0.77657982932881,0.73788002980987,0.696606926914113,0.652909214313161,0.606944131338561,0.558876857445926,0.508879876337908,0.457132312239868,0.403819240930672,0.349130978230163,0.293262348732505,0.236411937651929,0.178781328712974,0.120574331071617,0.0619961982960986,0.0032528424667555,-0.055449953527382,-0.113907322411169,-0.171916094586723,-0.229275572777374,-0.285788296221764,-0.341260791429698,-0.395504306565016,-0.448335526585972,-0.499577266350228,-0.549059138978989,-0.596618196873086,-0.64209954288223,-0.685356909246868,-0.726253202059844,-0.764661009131427,-0.800463069286131,-0.833552701272394,-0.863834190625757,-0.891223132992521,-0.915646732592893,-0.937044054679915,-0.955366231032224,-0.970576617704149,-0.982650904445268,-0.991577175392312,-0.99735592082869,-1,-0.999534555167129,-0.99599687727078,-0.989436223772302,-0.979913589424259,-0.967501430909728,-0.952283346471243,-0.934353711827777,-0.913817273850256,-0.890788703632644,-0.865392110755535,-0.837760520691966,-0.808035317450224,-0.776365653685281,-0.742907830638319,-0.707824650382474,-0.671284742961681,-0.63346187110807,-0.594534215311232,-0.554683642089655,-0.514094958380325,-0.472955155016518,-0.431452642306269,-0.389776480754482,-0.348115609989969,-0.306658078965179,-0.265590280490443,-0.225096193146689,-0.185356633590702,-0.146548522224964,-0.108844165150699,-0.0724105552574399,-0.0374086952260417,-0.00399294513466408,0.0276896027407878,0.0574997194486024,0.0853066028405491,0.110988406770811,0.134432733913306,0.155537090240682,0.174209299360573,0.190367875064257,0.203942350608726,0.214873563425097,0.223113894123224,0.228627458843769,0.231390254194345
