"","Network","Show_Name","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1","BRVO","BELOW DECK",-1,-0.996227427752275,-0.988696681835541,-0.977436503066237,-0.962489862038393,-0.943913790987243,-0.921779160638726,-0.89617040292365,-0.867185180648372,-0.834934005422974,-0.799539805351298,-0.761137444185368,-0.719873193837461,-0.675904162327063,-0.629397679415022,-0.580530642344063,-0.529488824261653,-0.476466148048024,-0.421663928408412,-0.365290085213281,-0.30755833118331,-0.248687337117,-0.188899877946646,-0.128421962983969,-0.0674819537786479,-0.00630967306138219,0.0548644917219434,0.115810486757353,0.17629948855665,0.236104795470229,0.295002710511814,0.352773412022788,0.409201808751948,0.464078375988378,0.517199969460231,0.568370613800047,0.617402262478121,0.664115526217964,0.708340367032835,0.749916755157913,0.788695286299499,0.824537756779411,0.857317694318958,0.886920842382244,0.913245596181877,0.936203388641104,0.955719024803951,0.971730963388601,0.984191544387791,0.993067161833025,0.998338381056092,1,0.998061054352857,0.992544766499333,0.983488438506595,0.97094328958205,0.954974238659636,0.935659632987628,0.913090923804231,0.887372290395769,0.858620214036015,0.826963003502784,0.79254027405904,0.75550238196911,0.716009816796052,0.67423255389258,0.630349369655022,0.584547122256274,0.537020000710062,0.487968745243366,0.437599842066842,0.386124695734134,0.333758782368723,0.280720787112652,0.227231729213068,0.173514078211298,0.119790864733709,0.0662847894048972,0.0132173334105474,-0.0391921257694261,-0.0907271899575637,-0.141175303740102,-0.190328602375866,-0.237984740797416,-0.283947700424417,-0.328028570596746,-0.370046301535829,-0.4098284258552,-0.447211745765919,-0.482042983258294,-0.514179390687967,-0.543489319350935,-0.569852743798604,-0.593161739818818,-0.613320914192357,-0.630247784524966,-0.643873107652707,-0.654141155321581,-0.661009936051181,-0.664451362304785
"2","BRVO","BLOOD SWEAT HEELS",1,0.99637299679185,0.989132436239348,0.978305157862284,0.963931290626,0.946064097137933,0.924769766863444,0.900127159173699,0.872227497235416,0.841174013945525,0.807081551302229,0.770076114786812,0.730294384507399,0.687883185025605,0.6429989159493,0.595806945528785,0.546480969638905,0.495202338665383,0.442159354939697,0.387546543482167,0.331563898917643,0.274416111521426,0.21631177543472,0.157462582158642,0.0980825024931569,0.038386960132313,-0.0214079998405744,-0.0810865442946825,-0.140433883960563,-0.199237100642636,-0.257285966490854,-0.31437375211897,-0.37029802040143,-0.424861402837918,-0.477872355443841,-0.529145891206345,-0.578504286238368,-0.625777756867457,-0.670805105011146,-0.713434329316305,-0.753523199675228,-0.790939792876166,-0.825562987299665,-0.857282914733974,-0.886001367552239,-0.911632159670673,-0.934101439889373,-0.953347956405663,-0.969323271482623,-0.981991925452308,-0.99133154943323,-0.997332926344103,-1,-0.999349832281909,-0.995412508575652,-0.988230991880215,-0.977860926188066,-0.96437038994013,-0.947839600555016,-0.92836057122503,-0.906036721359711,-0.880982442240374,-0.85332261962568,-0.823192115217872,-0.790735209061443,-0.756105005099873,-0.719462802261109,-0.680977433578204,-0.640824575977303,-0.599186033480486,-0.556248996675541,-0.512205281397926,-0.467250549651738,-0.421583515866178,-0.375405141641299,-0.32891782218174,-0.282324567649458,-0.235828182685869,-0.189630447360506,-0.143931302797033,-0.0989280447083948,-0.0548145280409935,-0.0117803858833185,0.0299897342625541,0.0703169138173607,0.10902868312092,0.145959715233065,0.180952490788169,0.21385793126714,0.244535998176217,0.272856255757161,0.298698394998198,0.321952716868526,0.342520572861023,0.360314761096951,0.375259876422755,0.387292613111429,0.396362018968747,0.402429699837307,0.405469973687968
"3","BRVO","FASHION QUEENS",-1,-0.999589914190049,-0.998768440160579,-0.997532981114953,-0.995879661880018,-0.993803352835801,-0.991297701661348,-0.988355172760158,-0.984967094195402,-0.981123711932619,-0.976814251156318,-0.972026984395742,-0.966749306165738,-0.960967813800204,-0.954668394128409,-0.947836315618768,-0.940456325590428,-0.932512752070513,-0.9239896098539,-0.914870710303306,-0.90513977441024,-0.894780548622255,-0.883776922928172,-0.872113050682356,-0.859773469639368,-0.846743223663767,-0.833007984574794,-0.818554173582983,-0.803369081775632,-0.787440989109294,-0.77075928137209,-0.753314564584168,-0.735098776313514,-0.716105293394254,-0.696329035547787,-0.675766564420943,-0.654416177572704,-0.632277996958952,-0.609354051485501,-0.585648353221559,-0.561166966889798,-0.535918072274608,-0.509912019216878,-0.483161374892277,-0.455680963099495,-0.42748789531551,-0.398601593307161,-0.369043803120578,-0.338838600304048,-0.308012386253709,-0.276593875606378,-0.24461407463887,-0.212106250668509,-0.179105892485177,-0.145650661880284,-0.111780336373795,-0.0775367432750748,-0.0429636852479146,-0.00810685758416541,0.0269862425766638,0.0622664148117713,0.0976828614623366,0.133183300831916,0.168714087175539,0.204220337091088,0.239646061898358,0.274934305566458,0.310027287727257,0.34486655129104,0.379393114161221,0.413547624527289,0.447270519199688,0.480502184436451,0.513183118700376,0.545254096775817,0.576656334667236,0.60733165469668,0.637222650214623,0.666272849338105,0.694426877132152,0.721630615654088,0.747831361286953,0.772977978796682,0.797021051558143,0.819913027408108,0.841608359598176,0.862063642337282,0.881237740432687,0.899091912558819,0.915589927706005,0.930698174385665,0.944385762194081,0.956624615364869,0.967389557968606,0.976658390448997,0.984411957215724,0.990634205047203,0.995312232089572,0.998436327272873,1
"4","BRVO","GGD",1,0.998634439876857,0.995905788041574,0.991818974457034,0.986381376943777,0.979602800699312,0.971495451103094,0.962073899903097,0.951355044903518,0.93935806329538,0.926104358794793,0.911617502774731,0.895923169597523,0.87904906637523,0.861024857404446,0.841882083540402,0.82165407679258,0.800375870440407,0.778084104982531,0.7548169302473,0.730613904004669,0.705515887431115,0.679564937789189,0.652804198692082,0.625277788330724,0.597030686046787,0.568108617639441,0.538557939796351,0.508425524041147,0.477758640589244,0.446604842502469,0.415011850529925,0.383027439017993,0.35069932326648,0.318075048700531,0.285201882219285,0.252126706072057,0.218895914601551,0.185555314180894,0.152150026657456,0.118724396601411,0.0853219026408747,0.0519850731483174,0.0187554065249076,-0.0143267036896522,-0.0472220386738635,-0.0798926189605432,-0.112301763686044,-0.144414144308383,-0.176195832671919,-0.207614343319252,-0.238638669973565,-0.269239316138116,-0.299388319782527,-0.329059272109096,-0.358227330415349,-0.386869225092298,-0.414963260820647,-0.442489312049585,-0.469428812865054,-0.495764741375873,-0.521481598766949,-0.546565383189321,-0.571003558676192,-0.594785019292757,-0.617900048745617,-0.640340275694237,-0.662098625022779,-0.683169265345296,-0.703547553030842,-0.723229973047346,-0.742214076934177,-0.760498418223091,-0.77808248563573,-0.794966634392798,-0.811152015975888,-0.826640506686966,-0.841434635353614,-0.855537510529254,-0.868952747537735,-0.881684395710094,-0.89373686615833,-0.905114860426799,-0.915823300355997,-0.925867259486487,-0.935251896322147,-0.943982389762265,-0.95206387700092,-0.959501394179846,-0.966299820067543,-0.972463823022904,-0.977997811485976,-0.982905888221938,-0.987191808526868,-0.990858942585488,-0.993910242151982,-0.996348211705131,-0.998174884208588,-0.999391801586077,-1
"5","BRVO","LADIES OF LONDON",1,0.996095628455705,0.988302173067281,0.976650149020973,0.961185178798467,0.941967812483736,0.919073289276316,0.892591241151572,0.862625339837049,0.829292888497287,0.792724359737803,0.753062881750589,0.710463674627952,0.665093439068265,0.617129699884734,0.566760106906777,0.514181696031476,0.459600113339816,0.403228805338082,0.345288178518337,0.286004731552895,0.225610163545627,0.164340461857295,0.102434973102679,0.0401354609834916,-0.0223148453269619,-0.0846722084942959,-0.146693342253202,-0.208136368774309,-0.268761770392165,-0.328333331941093,-0.386619069982912,-0.443392145262196,-0.498431754791094,-0.551524000046123,-0.602462727853804,-0.651050340649689,-0.697098572916433,-0.740429230739923,-0.78087489156826,-0.818279561415348,-0.852499286918896,-0.883402719840902,-0.910871631786318,-0.93480137711216,-0.955101302203811,-0.971695099506923,-0.984521104921475,-0.993532537387914,-0.998697679723661,-1,-0.997438212984043,-0.991026281407125,-0.98079335705828,-0.966783661939115,-0.949056309952784,-0.927685069834567,-0.902758070263332,-0.874377448321441,-0.842658942694085,-0.807731433217224,-0.769736428594934,-0.728827504311512,-0.685169692960235,-0.638938829398362,-0.590320853316279,-0.539511071976673,-0.4867133860367,-0.432139481511935,-0.376007991074201,-0.318543627996626,-0.259976296166904,-0.200540179684304,-0.140472815636366,-0.0800141537176443,-0.0194056064045408,0.0411109065623305,0.101293915614558,0.16090335692994,0.219701522370244,0.277454000031301,0.333930601691109,0.38890627349343,0.442161986270635,0.493485601989969,0.542672712901774,0.589527450076007,0.633863258134338,0.675503633118613,0.714282820582031,0.750046471146497,0.782652250937635,0.811970404487007,0.837884267878918,0.860290730115557,0.879100640878806,0.894239163078575,0.905646068795666,0.9132759774506,0.917098535258011
"6","BRVO","MANZOD WITH CHILDREN",1,0.997645590562916,0.992943251654017,0.985905920405311,0.976552945605681,0.964910019653876,0.951009088234657,0.934888238063655,0.916591563130349,0.896169009950633,0.873676202420759,0.849174246942129,0.822729518561731,0.794413428945274,0.76430217706918,0.73247648358327,0.699021309857855,0.664025562786876,0.627581786472597,0.589785841966522,0.550736576286172,0.510535481967185,0.469286348445341,0.427094906593111,0.384068467760157,0.340315558686704,0.29594555367303,0.251068305396967,0.205793775774853,0.160231668259128,0.114491062958349,0.0686800559525036,0.0229054041581285,-0.0227278229257041,-0.0681165832882331,-0.113160193026265,-0.157760646281968,-0.201822923313062,-0.245255285557211,-0.287969556605017,-0.329881388052831,-0.370910509267127,-0.410980960156869,-0.450021306118064,-0.487964834386004,-0.524749731104658,-0.560319238499549,-0.594621791619419,-0.627611134193159,-0.659246413231286,-0.68949225208535,-0.718318801764029,-0.745701770390468,-0.771622430771841,-0.796067606138361,-0.819029634195062,-0.840506309715008,-0.860500805986969,-0.879021575513743,-0.896082230438569,-0.911701403256695,-0.925902588446244,-0.938713965727047,-0.950168205727969,-0.960302258911636,-0.969157128670649,-0.976777629570812,-0.983212131774346,-0.988512292729412,-0.992732777261237,-0.995930967244584,-0.998166662076951,-0.999501771206676,-1,-0.999726530255637,-0.998747696694955,-0.997130660769872,-0.994943083139361,-0.992252796168823,-0.989127477804449,-0.985634328167369,-0.98183975019942,-0.977809035674389,-0.973606057865074,-0.969292972128124,-0.964929925635012,-0.960574777439068,-0.956282830025353,-0.952106573442407,-0.948095443062778,-0.944295591962964,-0.94074967885321,-0.937496672423551,-0.934571672905318,-0.932005751576541,-0.929825808866393,-0.928054451637653,-0.926709890147867,-0.92580585510946,-0.925351535187097
"7","BRVO","MARRIED TO MED ATL",-1,-0.99959106094711,-0.998771875906024,-0.997539839046518,-0.995891061689635,-0.993820396290683,-0.991321468255824,-0.988386715455401,-0.985007435263839,-0.981173838923547,-0.976875112998467,-0.972099487652278,-0.966834311456481,-0.961066132405163,-0.954780784786025,-0.947963481531516,-0.940598911649598,-0.932671342311135,-0.924164725149802,-0.915062806311456,-0.905349239772528,-0.895007703431635,-0.88402201746545,-0.872376264428417,-0.860054910566865,-0.847042927810996,-0.833325915903453,-0.818890224120434,-0.803723072040974,-0.787812668821732,-0.771148330438656,-0.753720594363003,-0.735521331147618,-0.716543852409811,-0.696783014709767,-0.676235318838055,-0.654899004042471,-0.63277413674294,-0.609862693303694,-0.58616863645413,-0.561697984973592,-0.536458876280897,-0.510461621596366,-0.483718753372525,-0.456245064719329,-0.428057640580621,-0.399175880450323,-0.369621512449859,-0.339418598621713,-0.308593531328434,-0.277175020681104,-0.245194072956528,-0.212683959997789,-0.179680179628337,-0.14622040714539,-0.112344437993636,-0.0780941217553193,-0.043513287627403,-0.00864766159044539,0.0264552244928702,0.0617461315791954,0.0971742196441472,0.132687161047933,0.168231260705777,0.203751582673985,0.239192082736381,0.274495746550902,0.309604732893151,0.344460521512215,0.379004065094649,0.413175944814852,0.446916528934345,0.480166133899005,0.512865187371713,0.544954392628588,0.576374893739736,0.607068440950621,0.636977555677344,0.666045694528724,0.694217411769871,0.721438519645928,0.747656245991058,0.772819388556065,0.796878465498969,0.819785861495364,0.841495968940562,0.861965323732322,0.88115273514195,0.899019409302291,0.915529065863862,0.930648047394731,0.944345421125648,0.956593072669636,0.96736579137413,0.976641346994114,0.984400557406114,0.990627347115642,0.995308796344134,0.998435180515814,1
"8","BRVO","NEWLYWEDS 1ST YEAR",-1,-0.996407874510622,-0.98923684578102,-0.978513307069006,-0.96427672036145,-0.946579463457219,-0.925486627013499,-0.901075762352689,-0.873436581020525,-0.842670607275644,-0.808890784875528,-0.772221039703414,-0.732795799953873,-0.690759475761696,-0.646265900317587,-0.59947773466552,-0.55056583851897,-0.499708609566521,-0.447091293860889,-0.392905269998686,-0.337347309900846,-0.280618819095267,-0.222925059483301,-0.16447435764,-0.105477301754592,-0.0461459303615325,0.0133070839557015,0.0726692526867405,0.131729088134578,0.190276915572224,0.248105677632739,0.305011727780845,0.360795609758041,0.415262819949126,0.468224549685742,0.519498404582475,0.568909098092146,0.616289116568889,0.661479353240906,0.704329708617448,0.744699654987876,0.782458762812229,0.817487186953972,0.849676110863931,0.878928146990954,0.905157691867618,0.928291234498632,0.948267616863775,0.965038245536591,0.978567253613105,0.988831612340749,0.995821192036677,0.999538772084576,1,0.997233299755501,0.991279729756784,0.982192791059895,0.970038186615641,0.954893532520654,0.936848022443647,0.916002046580248,0.892466766668667,0.866363648772022,0.837823955699215,0.806988201095515,0.774005567384648,0.739033289886836,0.702236009569999,0.663785097015031,0.623857950288959,0.582637269522482,0.540310311079767,0.49706812428843,0.453104773765916,0.408616550434776,0.36380117436341,0.318856992600441,0.273982175190192,0.229373912562988,0.185227617488207,0.141736134759054,0.099088961747084,0.0574714829205423,0.0170642213650691,-0.0219578897228035,-0.0594262126783369,-0.0951790853475983,-0.129062472704976,-0.160930587524098,-0.190646477640106,-0.218082577473818,-0.243121221630287,-0.265655118534857,-0.285587782228261,-0.302833920608448,-0.317319778579607,-0.328983434747559,-0.337775050485265,-0.34365707038058,-0.346604373271787
"9","BRVO","ODD MOM OUT",0.872449972961238,0.873073566592211,0.874315558260101,0.876165579980104,0.878608137689058,0.88162268047881,0.885183692469343,0.889260806948465,0.893818942314332,0.898818459268434,0.904215338620131,0.909961378979994,0.916004413538062,0.922288545045296,0.928754398042142,0.93533938730755,0.941978001435364,0.948602100382784,0.955141225778172,0.961522922722674,0.967673071772499,0.973516229746268,0.978975977964716,0.983975276498627,0.988436822974921,0.992283414470829,0.995438311011881,0.997825599181051,0.999370554344126,1,0.99964266277401,0.998229521588071,0.995694149562547,0.991973047231952,0.987005965689329,0.980736218312326,0.973110979767883,0.964081571041065,0.9536037292877,0.941637861369082,0.928149279990331,0.913108421431697,0.896491043933665,0.878278405872364,0.858457422940641,0.837020803632346,0.813967162412434,0.789301110042892,0.763033320624366,0.735180575004688,0.70576578029865,0.674817965357337,0.642372252120153,0.608469802877815,0.573157743569716,0.5364890633337,0.498522490620341,0.459322346276422,0.418958374093807,0.377505549409061,0.335043866426485,0.291658105021813,0.247437577865368,0.202475858782164,0.156870493341092,0.110722692736613,0.0641370120932001,0.0172210143854319,-0.0299150787754761,-0.0771587481848109,-0.12439554856529,-0.171509489171121,-0.218383422043263,-0.264899436452243,-0.310939258038783,-0.356384651142391,-0.40111782279369,-0.445021826837926,-0.487980966654697,-0.529881194942635,-0.570610509047298,-0.610059340326193,-0.648120936066185,-0.684691732495941,-0.719671717468917,-0.752964781430984,-0.784479055330768,-0.814127234179918,-0.841826885024931,-0.867500738151123,-0.891076960403249,-0.91248940957526,-0.931677868893975,-0.948588260697473,-0.96317283848858,-0.975390356626546,-0.985206217005776,-0.99259259215857,-0.997528524309338,-1
"10","BRVO","PEOPLES COUCH",1,0.997710965487148,0.993139084193615,0.986296709972306,0.97720231965647,0.965880448555075,0.952361604830269,0.936682163083705,0.91888423755794,0.899015535436792,0.877129190804298,0.853283579895707,0.827542118344958,0.799973041201526,0.770649166554953,0.739647643667445,0.707049686573477,0.672940294160186,0.63740795779323,0.600544357599467,0.562444048560117,0.523204137606063,0.482923952939944,0.44170470683826,0.399649153210216,0.35686124120839,0.313445766200001,0.269508019415848,0.225153437597088,0.180487253958322,0.135614151778195,0.0906379219167335,0.045661125541191,0.000784763320202275,-0.0438920476812743,-0.0882723882055976,-0.132261840940532,-0.175768783468892,-0.218704668952202,-0.260984293520476,-0.302526049393858,-0.343252162819234,-0.383088915965744,-0.421966851987496,-0.459820962528876,-0.496590857017908,-0.532220913165743,-0.566660408164923,-0.59986363015583,-0.631789969609005,-0.662403990350441,-0.69167548003775,-0.719579479976061,-0.746096294244375,-0.771211478184394,-0.79491580638547,-0.817205220379808,-0.838080756341874,-0.857548453164558,-0.875619241361555,-0.89230881332045,-0.907637475504145,-0.921629983268603,-0.934315359032721,-0.945726694601006,-0.955900938501199,-0.964878669257165,-0.972703855571633,-0.979423604443876,-0.985087898293774,-0.98974932220559,-0.993462782442464,-0.996285217415489,-0.99827530231943,-0.999493148670517,-1,-0.999857924970738,-0.999129509192211,-0.997877547012599,-0.99616473456476,-0.994053365335795,-0.991605029517995,-0.988880318381651,-0.985938534888426,-0.982837411736883,-0.979632838000261,-0.97637859548018,-0.973126105859374,-0.969924189691267,-0.966818838215279,-0.963852998933287,-0.96106637582606,-0.958495245027999,-0.956172286714869,-0.954126433892636,-0.952382738706075,-0.950962256814095,-0.949881950304538,-0.949154609545476,-0.948788794292465
