"","Network","Show_Name","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1","BRVO","BELOW DECK",1,0.998980909645804,0.996943829990541,0.993890961677627,0.989825602017993,0.98475214061326,0.978676053533583,0.971603896061802,0.963543294018388,0.954502933684396,0.944492550342512,0.933522915458831,0.921605822530725,0.908754071628652,0.89498145266223,0.880302727403306,0.864733610300958,0.848290748125619,0.830991698481526,0.812854907228675,0.79389968485726,0.774146181859369,0.753615363144151,0.732328981544255,0.710309550462555,0.68758031570942,0.664165226581731,0.640088906235845,0.615376621407349,0.590054251531111,0.564148257315553,0.537685648825388,0.510693953127246,0.483201181552564,0.455235796632087,0.426826678755963,0.398003092613096,0.368794653462807,0.339231293291253,0.309343226904196,0.279160918006856,0.248715045320464,0.218036468784077,0.187156195888876,0.156105348190865,0.124915128046377,0.0936167856133261,0.0622415861594521,0.030820777717129,-0.000614440877457545,-0.0320329515247865,-0.063403747948053,-0.094695966292619,-0.125878915208662,-0.156922105388854,-0.187795278534829,-0.218468435728329,-0.248911865184891,-0.27909616936999,-0.308992291459606,-0.33857154112913,-0.367805619656586,-0.396666644328066,-0.425127172135154,-0.453160222756078,-0.48073930081406,-0.50783841740815,-0.534432110913524,-0.560495467049828,-0.586004138217753,-0.610934362105475,-0.635262979567971,-0.658967451783595,-0.682025876693438,-0.704417004730168,-0.726120253844049,-0.747115723834789,-0.767384209998645,-0.786907216100992,-0.805666966685141,-0.823646418728716,-0.840829272659331,-0.857199982741584,-0.872743766847616,-0.887446615623577,-0.90129530106436,-0.914277384508839,-0.92638122406771,-0.937595981495739,-0.947911628519822,-0.957318952633888,-0.965809562371104,-0.973375892063233,-0.980011206096374,-0.985709602671541,-0.990466017077759,-0.994276224484534,-0.997136842259619,-0.999045331817123,-1
"2","BRVO","BLOOD SWEAT HEELS",1,0.998813310022752,0.99644169256053,0.992888668524635,0.98815950911214,0.982261223639028,0.975202543379226,0.966993901461953,0.957647408892573,0.947176826774583,0.935597534822642,0.922926496268364,0.90918221927211,0.894384714965094,0.878555452256695,0.861717309552016,0.843894523534251,0.82511263517544,0.805398433147565,0.784779894813699,0.763286124985971,0.740947292643521,0.717794565809297,0.693860044789457,0.669176693983349,0.643778272475462,0.617699263623365,0.590974803857537,0.563640610910036,0.535732911689239,0.507288370017365,0.478344014446189,0.448937166364264,0.419105368606109,0.388886314770215,0.358317779448337,0.327437549563492,0.296283357008261,0.264892812768558,0.233303342710904,0.201552125203507,0.169676030733115,0.137711563670762,0.105694806330071,0.0736613654519347,0.0416463212390672,0.00968417905315544,-0.0221911761236983,-0.0539465223729807,-0.0855493405906179,-0.116967851237948,-0.148171048038164,-0.179128728575768,-0.209811521768832,-0.240190912196163,-0.270239261273759,-0.299929825287134,-0.329236770298202,-0.358135183957339,-0.386601084262956,-0.414611425322422,-0.442144100179281,-0.469177940782612,-0.495692715184757,-0.521669122063704,-0.547088782675932,-0.571934230354606,-0.596188897676506,-0.619837101429027,-0.642864025515941,-0.665255701947347,-0.686998990065283,-0.708081554161902,-0.728491839651803,-0.748219047964124,-0.767253110323254,-0.785584660589586,-0.803205007333499,-0.82010610531684,-0.836280526556429,-0.851721431143689,-0.866422537993293,-0.880378095691763,-0.893582853614321,-0.906032033474866,-0.917721301469895,-0.928646741172395,-0.938804827326325,-0.948192400686206,-0.95680664403969,-0.964645059543699,-0.971705447496916,-0.977985886663081,-0.983484716250729,-0.988200519645771,-0.992132109983611,-0.995278517637525,-0.99763897968963,-0.999212931440174,-1
"3","BRVO","FASHION QUEENS",-0.988629391264336,-0.984699853716009,-0.976856303314639,-0.965129728165517,-0.949566457455298,-0.930227978562763,-0.907190694330834,-0.880545621457847,-0.850398031198453,-0.816867033792269,-0.780085108260426,-0.740197579425836,-0.697362044221284,-0.651747749549609,-0.603534924151435,-0.552914067117467,-0.500085195853468,-0.445257056466084,-0.388646299685971,-0.330476625580764,-0.270977900433558,-0.210385249272432,-0.148938127632738,-0.0868793762157095,-0.024454262174602,0.0380904891877332,0.100507668488056,0.162550558254146,0.223973906986284,0.284534897444221,0.343994105337903,0.402116444638003,0.45867209577517,0.513437413064382,0.566195807772809,0.616738603345659,0.664865859414405,0.710387161334938,0.753122372139255,0.792902343932588,0.829569585927962,0.862978886481273,0.892997886671489,0.919507603161872,0.942402898278172,0.961592895448169,0.977001338362477,0.988566892438657,0.996243387398411,1,0.999821376204185,0.99570769229109,0.987674654686223,0.975753438495873,0.959990564993903,0.940447718542947,0.917201503672038,0.890343143268824,0.859978119077001,0.826225755917227,0.789218751271905,0.749102652089854,0.706035280875201,0.660186113324936,0.611735609970857,0.560874504463115,0.507803051303716,0.452730235998344,0.395872950743247,0.337455138899905,0.277706911633394,0.216863640200274,0.155165027467838,0.0928541623286681,0.030176560741827,-0.032620802815112,-0.0952904696611682,-0.157585473149397,-0.219260312974277,-0.28007192370421,-0.339780633717196,-0.398151110755432,-0.454953290367583,-0.509963283574783,-0.56296426017861,-0.613747304225233,-0.662112238249883,-0.707868413049009,-0.750835459863426,-0.790844002004218,-0.827736323113073,-0.861366989419974,-0.891603423542619,-0.918326427563227,-0.941430653318508,-0.960825018046925,-0.976433063752986,-0.988193258870393,-0.996059241033643,-1
"4","BRVO","GGD",1,0.998988713950326,0.996967212104079,0.993937633626182,0.989903183913227,0.984868130579397,0.978837798115738,0.971818561232525,0.96381783689684,0.954844075079783,0.944906748230121,0.934016339493351,0.922184329697434,0.909423183128579,0.895746332122493,0.881168160498635,0.865703985866826,0.84937004083751,0.832183453168711,0.814162224884381,0.795325210400481,0.775692093696566,0.755283364572084,0.734120294027842,0.712224908814321,0.689619965189511,0.666328921930001,0.642375912639772,0.617785717402012,0.592583733819749,0.566795947491704,0.540448901970063,0.513569668247213,0.486185813818555,0.458325371368616,0.430016807127559,0.401288988945029,0.372171154127958,0.342692877088591,0.312884036848444,0.282774784443325,0.252395510273868,0.221776811445211,0.19094945913858,0.159944366056586,0.128792553983001,0.0975251214966286,0.0661732118777725,0.0347679812444674,0.00334056695440133,-0.0280779436929286,-0.059456544420716,-0.0907643405742971,-0.121970579325358,-0.15304467945223,-0.183956260669108,-0.214675172478626,-0.245171522523755,-0.275415704416586,-0.305378425023137,-0.335030731184882,-0.364344035859248,-0.393290143662916,-0.421841275803221,-0.449970094384482,-0.47764972607753,-0.504853785142161,-0.531556395793558,-0.557732213905153,-0.583356448041602,-0.608404879816837,-0.632853883573309,-0.656680445379668,-0.679862181345169,-0.702377355250074,-0.724204895492284,-0.745324411351201,-0.765716208570713,-0.785361304263795,-0.80424144114192,-0.822339101073009,-0.839637517972148,-0.856120690029693,-0.871773391281747,-0.886581182528248,-0.900530421604098,-0.913608273008911,-0.925802716901001,-0.93710255746122,-0.94749743063221,-0.956977811238499,-0.96553501949265,-0.973161226892509,-0.979849461514218,-0.985593612705402,-0.990388435182524,-0.994229552535979,-0.997113460146082,-0.999037527512602,-1
"5","BRVO","LADIES OF LONDON",0.83353564019189,0.834268563600992,0.83572884018155,0.837905354084032,0.840781492998786,0.844335221634577,0.848539179226101,0.853360800675278,0.858762460835229,0.864701641351944,0.87113111938711,0.877999177456625,0.885249833533509,0.892823090481442,0.900655203806403,0.90867896663916,0.916824010790924,0.925017122658708,0.933182572695954,0.94124245710815,0.949117050382686,0.956725167217143,0.963984532371035,0.970812156932509,0.977124719464212,0.982838950471173,0.987872018618455,0.992141917117569,0.995567848697985,0.998070607583976,0.99957295690697,1,0.999279544043312,0.997342454558803,0.994122999285615,0.98955918000964,0.983593050965918,0.976171022484545,0.967244148607821,0.956768397468351,0.944704903284902,0.931020198904271,0.915686427893313,0.898681535265171,0.879989436007207,0.859600160665178,0.837509977328039,0.813721489450388,0.78824370904454,0.761092104870944,0.732288625354129,0.701861696050897,0.669846191597711,0.636283382165033,0.601220854546892,0.564712408114263,0.526817925960245,0.487603221663153,0.44713986219031,0.405504967559901,0.362780987970468,0.319055459197264,0.274420737140993,0.228973712497667,0.182815506597462,0.136051149535821,0.0887892417908276,0.0411416005871987,-0.00677710767145445,-0.0548497475242287,-0.102957105699688,-0.150978292013821,-0.198791148405691,-0.246272664563677,-0.293299398567624,-0.339747900950798,-0.385495140570324,-0.43041893066595,-0.474398353484344,-0.517314181850012,-0.55904929607393,-0.599489094607536,-0.638521896872257,-0.676039336723593,-0.711936745043634,-0.746113519996544,-0.778473483528062,-0.808925222742085,-0.837382414844746,-0.863764134408966,-0.887995141779786,-0.910006151512849,-0.929734079814783,-0.947122270034555,-0.962120695339084,-0.974686137793894,-0.984782343160141,-0.992380150812687,-0.997457598279468,-1
"6","BRVO","MANZOD WITH CHILDREN",1,0.997341842422211,0.992033448778312,0.984090633364392,0.973537045917268,0.960404085875723,0.944730788577513,0.92656368383131,0.905956627409251,0.882970606110218,0.857673517145753,0.830139922699528,0.800450780606705,0.768693152191542,0.734959888389229,0.699349295361391,0.661964780893294,0.62291448293433,0.582310881711604,0.540270396909059,0.496912971461351,0.45236164356235,0.406742108532594,0.360182272227978,0.312811797703354,0.264761646869372,0.216163618898757,0.167149887149207,0.117852536374113,0.0684031019894844,0.0189321131556051,-0.0304313585846923,-0.0795601433927594,-0.128329408257712,-0.176617081505494,-0.224304265085354,-0.271275633075174,-0.31741981490275,-0.362629761841586,-0.406803095406891,-0.449842436349929,-0.491655713026378,-0.532156447996676,-0.57126402180301,-0.608903912958452,-0.645007913278254,-0.67951431778123,-0.712368088490025,-0.743520991562479,-0.772931707291944,-0.80056591262172,-0.826396335927465,-0.850402783930994,-0.872572140718913,-0.892898338949564,-0.911382303441426,-0.9280318674449,-0.942861662006937,-0.955892978943823,-0.967153608041142,-0.976677649201148,-0.98450530035608,-0.990682622060912,-0.995261279770342,-0.998298264892085,-0.999855595791409,-1,-0.998802578955437,-0.996338456665342,-0.992686413752589,-0.987928508394382,-0.982149685718437,-0.975437377263699,-0.96788109215076,-0.959572001638402,-0.950602518767192,-0.941065874808843,-0.931055694250969,-0.920665570050894,-0.909988640889322,-0.899117172144943,-0.888142142294437,-0.877152836419002,-0.86623644846845,-0.855477693897355,-0.844958434244657,-0.834757315178896,-0.82494941947591,-0.815605936334729,-0.806793848370582,-0.798575637552014,-0.791009011271918,-0.784146649660565,-0.778035975162471,-0.772718945308713,-0.768231869522318,-0.764605250697116,-0.761863652190161,-0.760025590765135,-0.759103455919204
"7","BRVO","MARRIED TO MED ATL",0.993724491384304,0.993840804550143,0.994070060180825,0.994405533050433,0.994837175693619,0.995351666667407,0.995932474590349,0.996559937694996,0.997211358565597,0.997861113670211,0.998480777235293,0.999039258951396,0.999502954941362,0.999835911367285,1,0.999955105024957,0.999659320311388,0.999069156327817,0.998139755846288,0.996825117540576,0.995078326549951,0.992851791050206,0.990097483847563,0.986767187988937,0.982812745363892,0.978186307259665,0.972840585820676,0.96672910535838,0.959806452455772,0.952028523813717,0.943352770793243,0.933738439619123,0.923146806225454,0.911541404743358,0.898888248654409,0.88515604366075,0.870316391354114,0.854343982800836,0.837216781198411,0.818916192801086,0.799427225357021,0.77873863334783,0.756843049372358,0.733737101070318,0.709421513037645,0.683901193243919,0.6571853035227,0.629287313767897,0.600225039533099,0.570020662795963,0.538700735715762,0.506296167279226,0.472842192797095,0.438378326281522,0.402948295802013,0.366599961984931,0.329385219888339,0.291359884549847,0.252583560570001,0.213119496157235,0.173034422122275,0.132398376369982,0.091284514494596,0.0497689071399983,0.00793032483977685,-0.0341499888976881,-0.0763885554464699,-0.118699909005629,-0.160996853728959,-0.203190729106298,-0.245191682626755,-0.286908948724023,-0.328251132977546,-0.369126500521005,-0.4094432675912,-0.449109895136328,-0.48803538339258,-0.526129566332368,-0.563303404885925,-0.599469277840883,-0.634541269331493,-0.668435451840423,-0.701070163651613,-0.732366279712248,-0.762247474885648,-0.790640478604498,-0.817475319965368,-0.842685562340764,-0.86620852662376,-0.887985502262625,-0.907961945288438,-0.926087662587399,-0.942316981721172,-0.956608905652977,-0.968927251793952,-0.979240774843521,-0.987523272958626,-0.993753676849787,-0.99791612146644,-1
"8","BRVO","NEWLYWEDS 1ST YEAR",1,0.999113724936781,0.997341751702199,0.994685234685738,0.991145906980841,0.986726082181326,0.98142865675228,0.975257112954752,0.968215522298485,0.960308549492136,0.951541456855613,0.941920109154602,0.93145097881294,0.920141151454265,0.907998331720411,0.895030849310235,0.881247665179085,0.866658377835872,0.851273229671788,0.835103113252064,0.81815957749982,0.800454833699109,0.782001761242515,0.762813913047436,0.742905520564132,0.722291498298059,0.700987447768765,0.679009660827698,0.656375122257827,0.633101511578768,0.609207203982379,0.584711270325344,0.559633476107211,0.533994279364655,0.507814827415375,0.481116952388,0.453923165477699,0.42625664987081,0.398141252285697,0.369601473081312,0.340662454889332,0.311349969730582,0.281690404581343,0.251710745360395,0.221438559313017,0.190901975773745,0.160129665295431,0.129150817138012,0.0979951151163689,0.0666927118127605,0.0352742011654308,0.00377058945118547,-0.0277867353140582,-0.0593660355265555,-0.090935257661485,-0.122462067412676,-0.153913886256809,-0.185257929387622,-0.216461244959872,-0.247490754577131,-0.278313294952014,-0.308895660662142,-0.339204647920064,-0.36920709927055,-0.398869949124041,-0.428160270030771,-0.457045319596061,-0.48549258793356,-0.513469845549872,-0.540945191550926,-0.567887102057818,-0.594264478717492,-0.620046697191741,-0.645203655506404,-0.669705822141528,-0.693524283742472,-0.716630792331606,-0.738997811900281,-0.760598564261253,-0.78140707404258,-0.801398212705326,-0.820547741469069,-0.838832353031331,-0.856229711969488,-0.872718493716647,-0.888278422006178,-0.902890304683223,-0.916536067785495,-0.929198787799967,-0.940862722006719,-0.951513336826147,-0.961137334091005,-0.969722675170282,-0.977258602877675,-0.983735661103475,-0.98914571211491,-0.993481951476422,-0.996738920547962,-0.998912516526145,-1
"9","BRVO","ODD MOM OUT",1,0.997016459367432,0.991058998116563,0.982146820436505,0.970308643151741,0.955582588760696,0.938016043468235,0.917665480763966,0.894596251232166,0.868882339410336,0.840606088641376,0.809857894988643,0.776735871403253,0.741345483448318,0.703799157995175,0.664215866411249,0.622720683858042,0.579444326410008,0.53452266779078,0.488096237601798,0.440309702989577,0.391311335761441,0.341252467015219,0.290286931395986,0.238570503132128,0.186260326033892,0.133514339659744,0.0804907038694833,0.0273472239878907,-0.0257592212011815,-0.0786732464229268,-0.131241519655842,-0.183313312495842,-0.234741039022258,-0.285380781094297,-0.335092798061302,-0.383742018932673,-0.431198515123672,-0.477337951970899,-0.522042017295957,-0.565198825387306,-0.606703294868062,-0.646457499021334,-0.684370987254069,-0.720361076494892,-0.754353111440619,-0.78628069268959,-0.816085871927087,-0.843719313458535,-0.869140421519256,-0.892317432924854,-0.913227474763264,-0.931856586967561,-0.948199709747233,-0.962260635994315,-0.974051928918885,-0.983594805305485,-0.990918984917486,-0.99606250670971,-0.999071512640269,-1,-0.998909543301661,-0.99586898689061,-0.990954109553645,-0.984247262512469,-0.975836982292616,-0.965817580056931,-0.954288709084811,-0.941354912163659,-0.927125150737362,-0.911712317727517,-0.895232736006488,-0.877805644556851,-0.85955267439917,-0.840597316409159,-0.821064383175995,-0.801079467075693,-0.780768396746985,-0.760256694161977,-0.739669034480012,-0.719128710860641,-0.698757106390411,-0.678673175248488,-0.658992935197988,-0.639828973443469,-0.621289967840537,-0.603480225381134,-0.586499239808102,-0.570441270135218,-0.555394941764553,-0.541442871801894,-0.528661320073527,-0.517119867244281,-0.506881121327814,-0.498000453766052,-0.490525766135939,-0.484497288418815,-0.479947409641047,-0.476900541564766,-0.475373015975023
"10","BRVO","PEOPLES COUCH",-0.956876151640241,-0.957207946035647,-0.957867367533377,-0.958846100814025,-0.960131720986557,-0.961707751073605,-0.963553738292185,-0.965645348817644,-0.967954480643018,-0.970449394071784,-0.973094859309661,-0.975852320550986,-0.978680075887324,-0.98153347230095,-0.984365114943611,-0.987125089842031,-0.98976119911606,-0.992219207743413,-0.994443100856939,-0.996375350516246,-0.997957190855821,-0.999128900476192,-0.999830090913951,-1,-0.999577788894051,-0.998502841566551,-0.996715065487579,-0.994155192275349,-0.990765077055125,-0.986487995282549,-0.981268935793472,-0.975054888855476,-0.96779512801427,-0.959441484550945,-0.949948613393652,-0.939274249359444,-0.92737945263875,-0.914228842476005,-0.899790818045255,-0.884037765568882,-0.866946250780693,-0.84849719589143,-0.828676040274952,-0.807472884156619,-0.784882614651727,-0.76090501357079,-0.735544846479657,-0.708811932576006,-0.680721195018905,-0.651292691424886,-0.620551624321978,-0.588528331432,-0.555258255730882,-0.520781895316603,-0.485144733193959,-0.448397147164906,-0.410594300091833,-0.371796010878948,-0.332066606593422,-0.291474756222898,-0.250093286638914,-0.207998981406773,-0.16527236315073,-0.121997460249167,-0.0782615586970932,-0.0341549400328947,0.01022939371772,0.0547960070752356,0.0994473290634628,0.144083960992037,0.188604992925907,0.232908327667611,0.276891011047083,0.320449567287141,0.363480338191121,0.405879824882376,0.447545030813335,0.48837380475511,0.528265182476604,0.567119725825359,0.604839857930576,0.641330193261848,0.676497861295343,0.71025282256218,0.742508175881474,0.773180455613046,0.802189917801765,0.829460814126956,0.85492165261591,0.878505444130354,0.90014993368827,0.919797815740765,0.937396932584441,0.952900455153533,0.966267045503135,0.977461000364202,0.986452375223181,0.993217088453163,0.997737005099447,1
