"","Network","Show_Name","dct_values","period"
"117","BRVO","BLOOD SWEAT HEELS",0.543483877760809,17
"118","BRVO","BLOOD SWEAT HEELS",0.491896841867669,18
"119","BRVO","BLOOD SWEAT HEELS",0.438542547367,19
"120","BRVO","BLOOD SWEAT HEELS",0.383617854709896,20
"121","BRVO","BLOOD SWEAT HEELS",0.327325150440035,21
"122","BRVO","BLOOD SWEAT HEELS",0.269871562653949,22
"123","BRVO","BLOOD SWEAT HEELS",0.211468158397307,23
"124","BRVO","BLOOD SWEAT HEELS",0.152329126150029,24
"125","BRVO","BLOOD SWEAT HEELS",0.0926709466113973,25
"126","BRVO","BLOOD SWEAT HEELS",0.0327115550417414,26
"127","BRVO","BLOOD SWEAT HEELS",-0.0273305015498728,27
"128","BRVO","BLOOD SWEAT HEELS",-0.0872369090628113,28
"129","BRVO","BLOOD SWEAT HEELS",-0.14679042949105,29
"130","BRVO","BLOOD SWEAT HEELS",-0.205775739328863,30
"131","BRVO","BLOOD SWEAT HEELS",-0.263980259905845,31
"132","BRVO","BLOOD SWEAT HEELS",-0.321194976393584,32
"133","BRVO","BLOOD SWEAT HEELS",-0.377215242271356,33
"134","BRVO","BLOOD SWEAT HEELS",-0.431841566096188,34
"135","BRVO","BLOOD SWEAT HEELS",-0.484880377492822,35
"136","BRVO","BLOOD SWEAT HEELS",-0.536144769361639,36
"137","BRVO","BLOOD SWEAT HEELS",-0.585455213396803,37
"138","BRVO","BLOOD SWEAT HEELS",-0.63264024611265,38
"139","BRVO","BLOOD SWEAT HEELS",-0.677537122693058,39
"140","BRVO","BLOOD SWEAT HEELS",-0.719992436105921,40
"141","BRVO","BLOOD SWEAT HEELS",-0.759862699062213,41
"142","BRVO","BLOOD SWEAT HEELS",-0.797014886546055,42
"143","BRVO","BLOOD SWEAT HEELS",-0.831326936798161,43
"144","BRVO","BLOOD SWEAT HEELS",-0.862688208799124,44
"145","BRVO","BLOOD SWEAT HEELS",-0.890999894471059,45
"146","BRVO","BLOOD SWEAT HEELS",-0.916175383994901,46
"147","BRVO","BLOOD SWEAT HEELS",-0.938140582825968,47
"148","BRVO","BLOOD SWEAT HEELS",-0.956834179181114,48
"149","BRVO","BLOOD SWEAT HEELS",-0.972207860966442,49
"150","BRVO","BLOOD SWEAT HEELS",-0.984226481314169,50
"151","BRVO","BLOOD SWEAT HEELS",-0.992868172100147,51
"152","BRVO","BLOOD SWEAT HEELS",-0.998124405018892,52
"153","BRVO","BLOOD SWEAT HEELS",-1,53
"154","BRVO","BLOOD SWEAT HEELS",-0.998513080957615,54
"155","BRVO","BLOOD SWEAT HEELS",-0.993694979072512,55
"156","BRVO","BLOOD SWEAT HEELS",-0.985590084013346,56
"157","BRVO","BLOOD SWEAT HEELS",-0.974255643709021,57
"158","BRVO","BLOOD SWEAT HEELS",-0.95976151348711,58
"159","BRVO","BLOOD SWEAT HEELS",-0.942189855592963,59
"160","BRVO","BLOOD SWEAT HEELS",-0.921634790299813,60
"161","BRVO","BLOOD SWEAT HEELS",-0.898202000011146,61
"162","BRVO","BLOOD SWEAT HEELS",-0.872008287941832,62
"163","BRVO","BLOOD SWEAT HEELS",-0.84318109314366,63
"164","BRVO","BLOOD SWEAT HEELS",-0.811857963812937,64
"165","BRVO","BLOOD SWEAT HEELS",-0.778185990982171,65
"166","BRVO","BLOOD SWEAT HEELS",-0.742321204854001,66
"167","BRVO","BLOOD SWEAT HEELS",-0.70442793618262,67
"168","BRVO","BLOOD SWEAT HEELS",-0.664678145245515,68
"169","BRVO","BLOOD SWEAT HEELS",-0.62325072107605,69
"170","BRVO","BLOOD SWEAT HEELS",-0.58033075374425,70
"171","BRVO","BLOOD SWEAT HEELS",-0.536108782579246,71
"172","BRVO","BLOOD SWEAT HEELS",-0.490780023321317,72
"173","BRVO","BLOOD SWEAT HEELS",-0.444543577274214,73
"174","BRVO","BLOOD SWEAT HEELS",-0.397601625599046,74
