"","Network","Show_Name","Season_num","dct_values","period"
"98","BRVO","BELOW DECK",1,-0.834156326242837,98
"99","BRVO","BELOW DECK",1,-0.832687564006786,99
"100","BRVO","BELOW DECK",1,-0.831950390540981,100
"101","BRVO","BELOW DECK",2,-1,1
"102","BRVO","BELOW DECK",2,-0.997193418432861,2
"103","BRVO","BELOW DECK",2,-0.991588931927664,3
"104","BRVO","BELOW DECK",2,-0.983203861868062,4
"105","BRVO","BELOW DECK",2,-0.972064110766718,5
"106","BRVO","BELOW DECK",2,-0.958204067135112,6
"107","BRVO","BELOW DECK",2,-0.941666479217168,7
"108","BRVO","BELOW DECK",2,-0.922502298075674,8
"109","BRVO","BELOW DECK",2,-0.900770490639128,9
"110","BRVO","BELOW DECK",2,-0.87653782343289,10
"111","BRVO","BELOW DECK",2,-0.849878617831916,11
"112","BRVO","BELOW DECK",2,-0.820874477782489,12
"113","BRVO","BELOW DECK",2,-0.789613991046723,13
"114","BRVO","BELOW DECK",2,-0.756192405125934,14
"115","BRVO","BELOW DECK",2,-0.720711279116615,15
"116","BRVO","BELOW DECK",2,-0.683278112845632,16
"117","BRVO","BELOW DECK",2,-0.644005954718691,17
"118","BRVO","BELOW DECK",2,-0.603012989798061,18
"119","BRVO","BELOW DECK",2,-0.560422109701432,19
"120","BRVO","BELOW DECK",2,-0.516360465983481,20
"121","BRVO","BELOW DECK",2,-0.470959008724863,21
"122","BRVO","BELOW DECK",2,-0.424352012109755,22
"123","BRVO","BELOW DECK",2,-0.376676588822433,23
"124","BRVO","BELOW DECK",2,-0.328072195135622,24
"125","BRVO","BELOW DECK",2,-0.27868012859821,25
"126","BRVO","BELOW DECK",2,-0.228643020257274,26
"127","BRVO","BELOW DECK",2,-0.178104323369203,27
"128","BRVO","BELOW DECK",2,-0.127207800566798,28
"129","BRVO","BELOW DECK",2,-0.0760970114536487,29
"130","BRVO","BELOW DECK",2,-0.0249148025937965,30
"131","BRVO","BELOW DECK",2,0.0261971981463698,31
"132","BRVO","BELOW DECK",2,0.0770990809657013,32
"133","BRVO","BELOW DECK",2,0.12765314529338,33
"134","BRVO","BELOW DECK",2,0.177724380873299,34
"135","BRVO","BELOW DECK",2,0.227180936930663,35
"136","BRVO","BELOW DECK",2,0.275894577632021,36
"137","BRVO","BELOW DECK",2,0.323741122105313,37
"138","BRVO","BELOW DECK",2,0.370600867348544,38
"139","BRVO","BELOW DECK",2,0.416358992424379,39
"140","BRVO","BELOW DECK",2,0.460905942412781,40
"141","BRVO","BELOW DECK",2,0.504137790674732,41
"142","BRVO","BELOW DECK",2,0.545956578066483,42
"143","BRVO","BELOW DECK",2,0.586270627835651,43
"144","BRVO","BELOW DECK",2,0.624994835027157,44
"145","BRVO","BELOW DECK",2,0.662050929328301,45
"146","BRVO","BELOW DECK",2,0.697367710387726,46
"147","BRVO","BELOW DECK",2,0.730881254752168,47
"148","BRVO","BELOW DECK",2,0.762535093677417,48
"149","BRVO","BELOW DECK",2,0.792280361185213,49
"150","BRVO","BELOW DECK",2,0.820075911855606,50
"151","BRVO","BELOW DECK",2,0.845888407963964,51
"152","BRVO","BELOW DECK",2,0.869692375693008,52
"153","BRVO","BELOW DECK",2,0.891470230272395,53
"154","BRVO","BELOW DECK",2,0.911212270021037,54
"155","BRVO","BELOW DECK",2,0.928916639390044,55
"156","BRVO","BELOW DECK",2,0.944589261226384,56
"157","BRVO","BELOW DECK",2,0.958243738598687,57
"158","BRVO","BELOW DECK",2,0.96990122664643,58
"159","BRVO","BELOW DECK",2,0.979590275031769,59
"160","BRVO","BELOW DECK",2,0.987346641688851,60
"161","BRVO","BELOW DECK",2,0.993213078678294,61
"162","BRVO","BELOW DECK",2,0.99723909106401,62
"163","BRVO","BELOW DECK",2,0.999480669835442,63
"164","BRVO","BELOW DECK",2,1,64
"165","BRVO","BELOW DECK",2,0.99886514506774,65
"166","BRVO","BELOW DECK",2,0.996149709242649,66
"167","BRVO","BELOW DECK",2,0.991932478722005,67
"168","BRVO","BELOW DECK",2,0.986297043586764,68
"169","BRVO","BELOW DECK",2,0.979331401841483,69
"170","BRVO","BELOW DECK",2,0.971127547231672,70
"171","BRVO","BELOW DECK",2,0.961781042529302,71
"172","BRVO","BELOW DECK",2,0.951390580033344,72
"173","BRVO","BELOW DECK",2,0.940057531081371,73
"174","BRVO","BELOW DECK",2,0.927885486410309,74
"175","BRVO","BELOW DECK",2,0.914979789239099,75
"176","BRVO","BELOW DECK",2,0.901447062973305,76
"177","BRVO","BELOW DECK",2,0.887394735451437,77
"178","BRVO","BELOW DECK",2,0.872930561664781,78
"179","BRVO","BELOW DECK",2,0.858162146886982,79
"180","BRVO","BELOW DECK",2,0.843196472146279,80
"181","BRVO","BELOW DECK",2,0.82813942396236,81
"182","BRVO","BELOW DECK",2,0.81309533025117,82
"183","BRVO","BELOW DECK",2,0.798166504274839,83
"184","BRVO","BELOW DECK",2,0.783452798480308,84
"185","BRVO","BELOW DECK",2,0.769051170029242,85
"186","BRVO","BELOW DECK",2,0.755055259773776,86
"187","BRVO","BELOW DECK",2,0.741554986377543,87
"188","BRVO","BELOW DECK",2,0.728636157219658,88
"189","BRVO","BELOW DECK",2,0.716380097651021,89
"190","BRVO","BELOW DECK",2,0.704863300097763,90
"191","BRVO","BELOW DECK",2,0.694157094426229,91
"192","BRVO","BELOW DECK",2,0.684327340897799,92
"193","BRVO","BELOW DECK",2,0.675434146950514,93
"194","BRVO","BELOW DECK",2,0.667531608948245,94
"195","BRVO","BELOW DECK",2,0.660667579937348,95
"196","BRVO","BELOW DECK",2,0.65488346434587,96
"197","BRVO","BELOW DECK",2,0.650214040451778,97
"198","BRVO","BELOW DECK",2,0.646687311334773,98
"199","BRVO","BELOW DECK",2,0.644324384911561,99
"200","BRVO","BELOW DECK",2,0.643139383537351,100
"201","BRVO","BELOW DECK",3,-1,1
"202","BRVO","BELOW DECK",3,-0.996131843154613,2
"203","BRVO","BELOW DECK",3,-0.988410570272237,3
"204","BRVO","BELOW DECK",3,-0.976866203832558,4
"205","BRVO","BELOW DECK",3,-0.961543629945489,5
"206","BRVO","BELOW DECK",3,-0.942502421871589,6
"207","BRVO","BELOW DECK",3,-0.919816605799774,7
"208","BRVO","BELOW DECK",3,-0.893574369805823,8
"209","BRVO","BELOW DECK",3,-0.863877717139198,9
"210","BRVO","BELOW DECK",3,-0.830842065205176,10
"211","BRVO","BELOW DECK",3,-0.794595791823419,11
"212","BRVO","BELOW DECK",3,-0.755279730551953,12
"213","BRVO","BELOW DECK",3,-0.713046617066327,13
"214","BRVO","BELOW DECK",3,-0.668060488776695,14
"215","BRVO","BELOW DECK",3,-0.620496040049892,15
"216","BRVO","BELOW DECK",3,-0.570537935578572,16
"217","BRVO","BELOW DECK",3,-0.518380084604463,17
"218","BRVO","BELOW DECK",3,-0.46422487885708,18
"219","BRVO","BELOW DECK",3,-0.40828239721222,19
"220","BRVO","BELOW DECK",3,-0.35076958020575,20
"221","BRVO","BELOW DECK",3,-0.29190937765693,21
