"","Show_Name","cluster_kmeans_5","Network","Season_num","dct_values","period"
"88","12 MONKEYS","5","SYFY",1,0.730611839203773,88
"89","12 MONKEYS","5","SYFY",1,0.770348367614164,89
"90","12 MONKEYS","5","SYFY",1,0.807311225867619,90
"91","12 MONKEYS","5","SYFY",1,0.841364022831568,91
"92","12 MONKEYS","5","SYFY",1,0.872381019894468,92
"93","12 MONKEYS","5","SYFY",1,0.900247618659969,93
"94","12 MONKEYS","5","SYFY",1,0.924860805505397,94
"95","12 MONKEYS","5","SYFY",1,0.946129551257709,95
"96","12 MONKEYS","5","SYFY",1,0.963975164416363,96
"97","12 MONKEYS","5","SYFY",1,0.978331596535034,97
"98","12 MONKEYS","5","SYFY",1,0.98914569856209,98
"99","12 MONKEYS","5","SYFY",1,0.996377427132437,99
"100","12 MONKEYS","5","SYFY",1,1,100
"101","12 MONKEYS","5","SYFY",2,-1,1
"102","12 MONKEYS","5","SYFY",2,-0.996653704471521,2
"103","12 MONKEYS","5","SYFY",2,-0.989972813877189,3
"104","12 MONKEYS","5","SYFY",2,-0.97998068445195,4
"105","12 MONKEYS","5","SYFY",2,-0.966712238997377,5
"106","12 MONKEYS","5","SYFY",2,-0.950213833509702,6
"107","12 MONKEYS","5","SYFY",2,-0.930543080163531,7
"108","12 MONKEYS","5","SYFY",2,-0.907768627344013,8
"109","12 MONKEYS","5","SYFY",2,-0.881969897588249,9
"110","12 MONKEYS","5","SYFY",2,-0.853236784461437,10
"111","12 MONKEYS","5","SYFY",2,-0.821669309553837,11
"112","12 MONKEYS","5","SYFY",2,-0.787377240940651,12
"113","12 MONKEYS","5","SYFY",2,-0.750479674597524,13
"114","12 MONKEYS","5","SYFY",2,-0.711104580409221,14
"115","12 MONKEYS","5","SYFY",2,-0.66938831454736,15
"116","12 MONKEYS","5","SYFY",2,-0.625475100124416,16
"117","12 MONKEYS","5","SYFY",2,-0.579516478155103,17
"118","12 MONKEYS","5","SYFY",2,-0.531670730972037,18
"119","12 MONKEYS","5","SYFY",2,-0.482102280349998,19
"120","12 MONKEYS","5","SYFY",2,-0.430981062691651,20
"121","12 MONKEYS","5","SYFY",2,-0.37848188371678,21
"122","12 MONKEYS","5","SYFY",2,-0.32478375517679,22
"123","12 MONKEYS","5","SYFY",2,-0.270069216185911,23
"124","12 MONKEYS","5","SYFY",2,-0.214523641820042,24
"125","12 MONKEYS","5","SYFY",2,-0.158334541683294,25
"126","12 MONKEYS","5","SYFY",2,-0.101690851180668,26
"127","12 MONKEYS","5","SYFY",2,-0.0447822182630471,27
"128","12 MONKEYS","5","SYFY",2,0.0122017115725812,28
"129","12 MONKEYS","5","SYFY",2,0.0690720092389148,29
"130","12 MONKEYS","5","SYFY",2,0.125641172186508,30
"131","12 MONKEYS","5","SYFY",2,0.181723827936795,31
"132","12 MONKEYS","5","SYFY",2,0.237137428279433,32
"133","12 MONKEYS","5","SYFY",2,0.291702931431152,33
"134","12 MONKEYS","5","SYFY",2,0.345245469501745,34
"135","12 MONKEYS","5","SYFY",2,0.397594998671605,35
"136","12 MONKEYS","5","SYFY",2,0.448586929554293,36
"137","12 MONKEYS","5","SYFY",2,0.498062735296575,37
"138","12 MONKEYS","5","SYFY",2,0.545870535056931,38
"139","12 MONKEYS","5","SYFY",2,0.591865650601441,39
"140","12 MONKEYS","5","SYFY",2,0.635911133862634,40
"141","12 MONKEYS","5","SYFY",2,0.677878263422155,41
"142","12 MONKEYS","5","SYFY",2,0.717647008001225,42
"143","12 MONKEYS","5","SYFY",2,0.755106455173687,43
"144","12 MONKEYS","5","SYFY",2,0.79015520365407,44
"145","12 MONKEYS","5","SYFY",2,0.822701717657349,45
"146","12 MONKEYS","5","SYFY",2,0.852664641977116,46
"147","12 MONKEYS","5","SYFY",2,0.879973076584267,47
"148","12 MONKEYS","5","SYFY",2,0.904566809708347,48
"149","12 MONKEYS","5","SYFY",2,0.926396508527805,49
"150","12 MONKEYS","5","SYFY",2,0.945423866762914,50
"151","12 MONKEYS","5","SYFY",2,0.961621708635354,51
"152","12 MONKEYS","5","SYFY",2,0.974974048830787,52
"153","12 MONKEYS","5","SYFY",2,0.985476108274429,53
"154","12 MONKEYS","5","SYFY",2,0.993134285704062,54
"155","12 MONKEYS","5","SYFY",2,0.997966085199341,55
"156","12 MONKEYS","5","SYFY",2,1,56
"157","12 MONKEYS","5","SYFY",2,0.999275353117956,57
"158","12 MONKEYS","5","SYFY",2,0.995842095418668,58
"159","12 MONKEYS","5","SYFY",2,0.989760562014746,59
"160","12 MONKEYS","5","SYFY",2,0.981101187979072,60
"161","12 MONKEYS","5","SYFY",2,0.969944184544957,61
"162","12 MONKEYS","5","SYFY",2,0.956379177116444,62
"163","12 MONKEYS","5","SYFY",2,0.940504806562197,63
"164","12 MONKEYS","5","SYFY",2,0.922428295410899,64
"165","12 MONKEYS","5","SYFY",2,0.902264980704119,65
"166","12 MONKEYS","5","SYFY",2,0.880137815393663,66
"167","12 MONKEYS","5","SYFY",2,0.85617684029403,67
"168","12 MONKEYS","5","SYFY",2,0.830518628716185,68
"169","12 MONKEYS","5","SYFY",2,0.803305706015999,69
"170","12 MONKEYS","5","SYFY",2,0.774685946389095,70
"171","12 MONKEYS","5","SYFY",2,0.744811949332811,71
"172","12 MONKEYS","5","SYFY",2,0.713840398275574,72
"173","12 MONKEYS","5","SYFY",2,0.681931403943447,73
"174","12 MONKEYS","5","SYFY",2,0.649247835093101,74
"175","12 MONKEYS","5","SYFY",2,0.615954639289364,75
"176","12 MONKEYS","5","SYFY",2,0.582218156443917,76
"177","12 MONKEYS","5","SYFY",2,0.548205427859308,77
"178","12 MONKEYS","5","SYFY",2,0.514083503539202,78
"179","12 MONKEYS","5","SYFY",2,0.480018750531621,79
"180","12 MONKEYS","5","SYFY",2,0.44617616506678,80
"181","12 MONKEYS","5","SYFY",2,0.41271869123508,81
"182","12 MONKEYS","5","SYFY",2,0.379806548923885,82
"183","12 MONKEYS","5","SYFY",2,0.347596573694019,83
"184","12 MONKEYS","5","SYFY",2,0.316241571228647,84
"185","12 MONKEYS","5","SYFY",2,0.285889688928468,85
"186","12 MONKEYS","5","SYFY",2,0.256683807158267,86
"187","12 MONKEYS","5","SYFY",2,0.228760952571067,87
"188","12 MONKEYS","5","SYFY",2,0.202251735847715,88
"189","12 MONKEYS","5","SYFY",2,0.177279816092086,89
"190","12 MONKEYS","5","SYFY",2,0.153961394015565,90
"191","12 MONKEYS","5","SYFY",2,0.13240473592953,91
"192","12 MONKEYS","5","SYFY",2,0.112709730441598,92
"193","12 MONKEYS","5","SYFY",2,0.0949674796209776,93
"194","12 MONKEYS","5","SYFY",2,0.0792599262608249,94
"195","12 MONKEYS","5","SYFY",2,0.0656595187216731,95
"196","12 MONKEYS","5","SYFY",2,0.0542289146902402,96
"197","12 MONKEYS","5","SYFY",2,0.0450207250329404,97
"198","12 MONKEYS","5","SYFY",2,0.0380772987637319,98
"199","12 MONKEYS","5","SYFY",2,0.0334305499822478,99
"200","12 MONKEYS","5","SYFY",2,0.0311018274710513,100
"201","ALMIGHTY JOHNSONS","2","SYFY",1,-1,1
"202","ALMIGHTY JOHNSONS","2","SYFY",1,-0.998857973047979,2
"203","ALMIGHTY JOHNSONS","2","SYFY",1,-0.996575505371653,3
"204","ALMIGHTY JOHNSONS","2","SYFY",1,-0.993155766048849,4
"205","ALMIGHTY JOHNSONS","2","SYFY",1,-0.988603500262768,5
"206","ALMIGHTY JOHNSONS","2","SYFY",1,-0.982925019211066,6
"207","ALMIGHTY JOHNSONS","2","SYFY",1,-0.976128186700036,7
"208","ALMIGHTY JOHNSONS","2","SYFY",1,-0.968222402465461,8
"209","ALMIGHTY JOHNSONS","2","SYFY",1,-0.959218582271793,9
"210","ALMIGHTY JOHNSONS","2","SYFY",1,-0.949129134851213,10
"211","ALMIGHTY JOHNSONS","2","SYFY",1,-0.937967935753856,11
"212","ALMIGHTY JOHNSONS","2","SYFY",1,-0.925750298189845,12
"213","ALMIGHTY JOHNSONS","2","SYFY",1,-0.912492940952975,13
"214","ALMIGHTY JOHNSONS","2","SYFY",1,-0.898213953524617,14
"215","ALMIGHTY JOHNSONS","2","SYFY",1,-0.882932758464922,15
"216","ALMIGHTY JOHNSONS","2","SYFY",1,-0.866670071206371,16
"217","ALMIGHTY JOHNSONS","2","SYFY",1,-0.849447857372411,17
"218","ALMIGHTY JOHNSONS","2","SYFY",1,-0.831289287751049,18
"219","ALMIGHTY JOHNSONS","2","SYFY",1,-0.812218691059978,19
"220","ALMIGHTY JOHNSONS","2","SYFY",1,-0.792261504646042,20
"221","ALMIGHTY JOHNSONS","2","SYFY",1,-0.771444223267484,21
"222","ALMIGHTY JOHNSONS","2","SYFY",1,-0.749794346112594,22
"223","ALMIGHTY JOHNSONS","2","SYFY",1,-0.727340322212948,23
"224","ALMIGHTY JOHNSONS","2","SYFY",1,-0.704111494413428,24
"225","ALMIGHTY JOHNSONS","2","SYFY",1,-0.680138042064643,25
"226","ALMIGHTY JOHNSONS","2","SYFY",1,-0.655450922606192,26
"227","ALMIGHTY JOHNSONS","2","SYFY",1,-0.630081812211417,27
"228","ALMIGHTY JOHNSONS","2","SYFY",1,-0.604063045665909,28
"229","ALMIGHTY JOHNSONS","2","SYFY",1,-0.577427555652986,29
"230","ALMIGHTY JOHNSONS","2","SYFY",1,-0.550208811619749,30
"231","ALMIGHTY JOHNSONS","2","SYFY",1,-0.522440758397045,31
"232","ALMIGHTY JOHNSONS","2","SYFY",1,-0.494157754745798,32
"233","ALMIGHTY JOHNSONS","2","SYFY",1,-0.465394512000677,33
"234","ALMIGHTY JOHNSONS","2","SYFY",1,-0.436186032979972,34
"235","ALMIGHTY JOHNSONS","2","SYFY",1,-0.406567551327883,35
"236","ALMIGHTY JOHNSONS","2","SYFY",1,-0.376574471452133,36
"237","ALMIGHTY JOHNSONS","2","SYFY",1,-0.346242309215992,37
"238","ALMIGHTY JOHNSONS","2","SYFY",1,-0.315606633539419,38
"239","ALMIGHTY JOHNSONS","2","SYFY",1,-0.284703009059099,39
"240","ALMIGHTY JOHNSONS","2","SYFY",1,-0.253566939991713,40
"241","ALMIGHTY JOHNSONS","2","SYFY",1,-0.222233815338899,41
"242","ALMIGHTY JOHNSONS","2","SYFY",1,-0.190738855565919,42
"243","ALMIGHTY JOHNSONS","2","SYFY",1,-0.159117060879278,43
"244","ALMIGHTY JOHNSONS","2","SYFY",1,-0.127403161221284,44
"245","ALMIGHTY JOHNSONS","2","SYFY",1,-0.0956315680919199,45
"246","ALMIGHTY JOHNSONS","2","SYFY",1,-0.0638363283004615,46
"247","ALMIGHTY JOHNSONS","2","SYFY",1,-0.032051079740964,47
"248","ALMIGHTY JOHNSONS","2","SYFY",1,-0.000309009277201344,48
"249","ALMIGHTY JOHNSONS","2","SYFY",1,0.0313571871861844,49
"250","ALMIGHTY JOHNSONS","2","SYFY",1,0.0629153423785955,50
"251","ALMIGHTY JOHNSONS","2","SYFY",1,0.0943338530259257,51
"252","ALMIGHTY JOHNSONS","2","SYFY",1,0.125581712851368,52
"253","ALMIGHTY JOHNSONS","2","SYFY",1,0.156628543174869,53
"254","ALMIGHTY JOHNSONS","2","SYFY",1,0.187444621081023,54
"255","ALMIGHTY JOHNSONS","2","SYFY",1,0.218000905134768,55
"256","ALMIGHTY JOHNSONS","2","SYFY",1,0.248269058633774,56
"257","ALMIGHTY JOHNSONS","2","SYFY",1,0.278221470395921,57
"258","ALMIGHTY JOHNSONS","2","SYFY",1,0.307831273089687,58
"259","ALMIGHTY JOHNSONS","2","SYFY",1,0.337072359124535,59
"260","ALMIGHTY JOHNSONS","2","SYFY",1,0.365919394127564,60
"261","ALMIGHTY JOHNSONS","2","SYFY",1,0.394347828041614,61
"262","ALMIGHTY JOHNSONS","2","SYFY",1,0.42233390388874,62
"263","ALMIGHTY JOHNSONS","2","SYFY",1,0.449854664251454,63
"264","ALMIGHTY JOHNSONS","2","SYFY",1,0.476887955532258,64
"265","ALMIGHTY JOHNSONS","2","SYFY",1,0.503412430059908,65
"266","ALMIGHTY JOHNSONS","2","SYFY",1,0.529407546118263,66
"267","ALMIGHTY JOHNSONS","2","SYFY",1,0.554853565980743,67
"268","ALMIGHTY JOHNSONS","2","SYFY",1,0.579731552040093,68
"269","ALMIGHTY JOHNSONS","2","SYFY",1,0.604023361129418,69
"270","ALMIGHTY JOHNSONS","2","SYFY",1,0.627711637136261,70
"271","ALMIGHTY JOHNSONS","2","SYFY",1,0.650779802016838,71
"272","ALMIGHTY JOHNSONS","2","SYFY",1,0.673212045322333,72
"273","ALMIGHTY JOHNSONS","2","SYFY",1,0.69499331235353,73
"274","ALMIGHTY JOHNSONS","2","SYFY",1,0.716109291063751,74
"275","ALMIGHTY JOHNSONS","2","SYFY",1,0.736546397833395,75
"276","ALMIGHTY JOHNSONS","2","SYFY",1,0.756291762241961,76
"277","ALMIGHTY JOHNSONS","2","SYFY",1,0.775333210965615,77
"278","ALMIGHTY JOHNSONS","2","SYFY",1,0.793659250929848,78
"279","ALMIGHTY JOHNSONS","2","SYFY",1,0.811259051847767,79
"280","ALMIGHTY JOHNSONS","2","SYFY",1,0.828122428274917,80
"281","ALMIGHTY JOHNSONS","2","SYFY",1,0.844239821311347,81
"282","ALMIGHTY JOHNSONS","2","SYFY",1,0.85960228008088,82
"283","ALMIGHTY JOHNSONS","2","SYFY",1,0.874201443116154,83
"284","ALMIGHTY JOHNSONS","2","SYFY",1,0.888029519776161,84
"285","ALMIGHTY JOHNSONS","2","SYFY",1,0.901079271820511,85
"286","ALMIGHTY JOHNSONS","2","SYFY",1,0.913343995261668,86
"287","ALMIGHTY JOHNSONS","2","SYFY",1,0.924817502612871,87
"288","ALMIGHTY JOHNSONS","2","SYFY",1,0.935494105645461,88
"289","ALMIGHTY JOHNSONS","2","SYFY",1,0.945368598764724,89
"290","ALMIGHTY JOHNSONS","2","SYFY",1,0.954436243108476,90
"291","ALMIGHTY JOHNSONS","2","SYFY",1,0.962692751467069,91
"292","ALMIGHTY JOHNSONS","2","SYFY",1,0.970134274117697,92
"293","ALMIGHTY JOHNSONS","2","SYFY",1,0.976757385659573,93
"294","ALMIGHTY JOHNSONS","2","SYFY",1,0.982559072929919,94
"295","ALMIGHTY JOHNSONS","2","SYFY",1,0.987536724073733,95
"296","ALMIGHTY JOHNSONS","2","SYFY",1,0.991688118832983,96
"297","ALMIGHTY JOHNSONS","2","SYFY",1,0.995011420113311,97
"298","ALMIGHTY JOHNSONS","2","SYFY",1,0.997505166878507,98
"299","ALMIGHTY JOHNSONS","2","SYFY",1,0.999168268414948,99
"300","ALMIGHTY JOHNSONS","2","SYFY",1,1,100
"301","ALMIGHTY JOHNSONS","2","SYFY",2,-1,1
"302","ALMIGHTY JOHNSONS","2","SYFY",2,-0.996651225839406,2
"303","ALMIGHTY JOHNSONS","2","SYFY",2,-0.989965392950482,3
"304","ALMIGHTY JOHNSONS","2","SYFY",2,-0.979965887443259,4
"305","ALMIGHTY JOHNSONS","2","SYFY",2,-0.966687676771703,5
"306","ALMIGHTY JOHNSONS","2","SYFY",2,-0.950177176170179,6
"307","ALMIGHTY JOHNSONS","2","SYFY",2,-0.930492071382958,7
"308","ALMIGHTY JOHNSONS","2","SYFY",2,-0.907701098380546,8
"309","ALMIGHTY JOHNSONS","2","SYFY",2,-0.881883780924887,9
"310","ALMIGHTY JOHNSONS","2","SYFY",2,-0.853130127010467,10
"311","ALMIGHTY JOHNSONS","2","SYFY",2,-0.821540285369149,11
"312","ALMIGHTY JOHNSONS","2","SYFY",2,-0.787224163382806,12
"313","ALMIGHTY JOHNSONS","2","SYFY",2,-0.75030100789868,13
"314","ALMIGHTY JOHNSONS","2","SYFY",2,-0.71089895058743,14
"315","ALMIGHTY JOHNSONS","2","SYFY",2,-0.669154519622362,15
"316","ALMIGHTY JOHNSONS","2","SYFY",2,-0.625212119589899,16
"317","ALMIGHTY JOHNSONS","2","SYFY",2,-0.579223481665371,17
"318","ALMIGHTY JOHNSONS","2","SYFY",2,-0.5313470862042,18
"319","ALMIGHTY JOHNSONS","2","SYFY",2,-0.481747560006146,19
"320","ALMIGHTY JOHNSONS","2","SYFY",2,-0.430595050608911,20
"321","ALMIGHTY JOHNSONS","2","SYFY",2,-0.378064580056798,21
"322","ALMIGHTY JOHNSONS","2","SYFY",2,-0.324335380669856,22
"323","ALMIGHTY JOHNSONS","2","SYFY",2,-0.269590215408802,23
"324","ALMIGHTY JOHNSONS","2","SYFY",2,-0.214014685490557,24
"325","ALMIGHTY JOHNSONS","2","SYFY",2,-0.157796527958409,25
"326","ALMIGHTY JOHNSONS","2","SYFY",2,-0.101124905949316,26
"327","ALMIGHTY JOHNSONS","2","SYFY",2,-0.0441896944285701,27
"328","ALMIGHTY JOHNSONS","2","SYFY",2,0.0128192358211519,28
"329","ALMIGHTY JOHNSONS","2","SYFY",2,0.0697127331634928,29
"330","ALMIGHTY JOHNSONS","2","SYFY",2,0.126303076237139,30
"331","ALMIGHTY JOHNSONS","2","SYFY",2,0.182404678477985,31
"332","ALMIGHTY JOHNSONS","2","SYFY",2,0.237834783290151,32
"333","ALMIGHTY JOHNSONS","2","SYFY",2,0.292414147159102,33
"334","ALMIGHTY JOHNSONS","2","SYFY",2,0.345967708048579,34
"335","ALMIGHTY JOHNSONS","2","SYFY",2,0.398325236481954,35
"336","ALMIGHTY JOHNSONS","2","SYFY",2,0.449321966777798,36
"337","ALMIGHTY JOHNSONS","2","SYFY",2,0.498799205988494,37
"338","ALMIGHTY JOHNSONS","2","SYFY",2,0.546604918179471,38
"339","ALMIGHTY JOHNSONS","2","SYFY",2,0.592594281784642,39
"340","ALMIGHTY JOHNSONS","2","SYFY",2,0.636630217880511,40
"341","ALMIGHTY JOHNSONS","2","SYFY",2,0.678583887336796,41
"342","ALMIGHTY JOHNSONS","2","SYFY",2,0.718335154924812,42
"343","ALMIGHTY JOHNSONS","2","SYFY",2,0.755773018595756,43
"344","ALMIGHTY JOHNSONS","2","SYFY",2,0.790796002278995,44
"345","ALMIGHTY JOHNSONS","2","SYFY",2,0.82331251069483,45
"346","ALMIGHTY JOHNSONS","2","SYFY",2,0.853241144826531,46
"347","ALMIGHTY JOHNSONS","2","SYFY",2,0.880510976852019,47
"348","ALMIGHTY JOHNSONS","2","SYFY",2,0.905061783495884,48
"349","ALMIGHTY JOHNSONS","2","SYFY",2,0.926844236926738,49
"350","ALMIGHTY JOHNSONS","2","SYFY",2,0.945820052492712,50
"351","ALMIGHTY JOHNSONS","2","SYFY",2,0.961962092758351,51
"352","ALMIGHTY JOHNSONS","2","SYFY",2,0.975254427478763,52
"353","ALMIGHTY JOHNSONS","2","SYFY",2,0.985692349320854,53
"354","ALMIGHTY JOHNSONS","2","SYFY",2,0.993282345316111,54
"355","ALMIGHTY JOHNSONS","2","SYFY",2,0.998042024204123,55
"356","ALMIGHTY JOHNSONS","2","SYFY",2,1,56
"357","ALMIGHTY JOHNSONS","2","SYFY",2,0.999195732291536,57
"358","ALMIGHTY JOHNSONS","2","SYFY",2,0.995679323942551,58
"359","ALMIGHTY JOHNSONS","2","SYFY",2,0.989511277046721,59
"360","ALMIGHTY JOHNSONS","2","SYFY",2,0.980762208140777,60
"361","ALMIGHTY JOHNSONS","2","SYFY",2,0.96951252384636,61
"362","ALMIGHTY JOHNSONS","2","SYFY",2,0.95585205826574,62
"363","ALMIGHTY JOHNSONS","2","SYFY",2,0.939879673607072,63
"364","ALMIGHTY JOHNSONS","2","SYFY",2,0.921702825659628,64
"365","ALMIGHTY JOHNSONS","2","SYFY",2,0.901437095877624,65
"366","ALMIGHTY JOHNSONS","2","SYFY",2,0.879205691962569,66
"367","ALMIGHTY JOHNSONS","2","SYFY",2,0.855138918957827,67
"368","ALMIGHTY JOHNSONS","2","SYFY",2,0.829373622984801,68
"369","ALMIGHTY JOHNSONS","2","SYFY",2,0.802052609857562,69
"370","ALMIGHTY JOHNSONS","2","SYFY",2,0.773324040911131,70
"371","ALMIGHTY JOHNSONS","2","SYFY",2,0.743340808467857,71
"372","ALMIGHTY JOHNSONS","2","SYFY",2,0.712259893445939,72
"373","ALMIGHTY JOHNSONS","2","SYFY",2,0.680241707683787,73
"374","ALMIGHTY JOHNSONS","2","SYFY",2,0.647449423613417,74
"375","ALMIGHTY JOHNSONS","2","SYFY",2,0.61404829396512,75
"376","ALMIGHTY JOHNSONS","2","SYFY",2,0.580204964224064,76
"377","ALMIGHTY JOHNSONS","2","SYFY",2,0.54608678058717,77
"378","ALMIGHTY JOHNSONS","2","SYFY",2,0.511861096185323,78
"379","ALMIGHTY JOHNSONS","2","SYFY",2,0.477694578341883,79
"380","ALMIGHTY JOHNSONS","2","SYFY",2,0.443752519633262,80
"381","ALMIGHTY JOHNSONS","2","SYFY",2,0.410198155501255,81
"382","ALMIGHTY JOHNSONS","2","SYFY",2,0.377191991139892,82
"383","ALMIGHTY JOHNSONS","2","SYFY",2,0.344891140341755,83
"384","ALMIGHTY JOHNSONS","2","SYFY",2,0.313448678940424,84
"385","ALMIGHTY JOHNSONS","2","SYFY",2,0.283013015426835,85
"386","ALMIGHTY JOHNSONS","2","SYFY",2,0.253727281248398,86
"387","ALMIGHTY JOHNSONS","2","SYFY",2,0.225728743220767,87
"388","ALMIGHTY JOHNSONS","2","SYFY",2,0.199148240393596,88
"389","ALMIGHTY JOHNSONS","2","SYFY",2,0.174109647613883,89
"390","ALMIGHTY JOHNSONS","2","SYFY",2,0.150729367923737,90
"391","ALMIGHTY JOHNSONS","2","SYFY",2,0.129115855814352,91
"392","ALMIGHTY JOHNSONS","2","SYFY",2,0.109369173234813,92
"393","ALMIGHTY JOHNSONS","2","SYFY",2,0.0915805801236986,93
"394","ALMIGHTY JOHNSONS","2","SYFY",2,0.0758321610938857,94
"395","ALMIGHTY JOHNSONS","2","SYFY",2,0.0621964897568077,95
"396","ALMIGHTY JOHNSONS","2","SYFY",2,0.0507363320225087,96
"397","ALMIGHTY JOHNSONS","2","SYFY",2,0.0415043895565883,97
"398","ALMIGHTY JOHNSONS","2","SYFY",2,0.0345430844152033,98
"399","ALMIGHTY JOHNSONS","2","SYFY",2,0.029884385715365,99
