"","Show_Name","s1_cluster","Network","dct_values","period"
"94","12 MONKEYS","5","SYFY",0.858824422920813,91
"95","12 MONKEYS","5","SYFY",0.886480510003832,92
"96","12 MONKEYS","5","SYFY",0.594900244188075,84
"97","12 MONKEYS","5","SYFY",0.451278226908538,81
"98","12 MONKEYS","5","SYFY",0.500744241828458,82
"99","12 MONKEYS","5","SYFY",0.548671285153266,83
"100","12 MONKEYS","5","SYFY",0.63927720646254,85
"101","ALMIGHTY JOHNSONS","1","SYFY",0.988291180893597,8
"102","ALMIGHTY JOHNSONS","1","SYFY",1,1
"103","ALMIGHTY JOHNSONS","1","SYFY",0.999587587720363,2
"104","ALMIGHTY JOHNSONS","1","SYFY",0.998761469933023,3
"105","ALMIGHTY JOHNSONS","1","SYFY",0.997519068168137,4
"106","ALMIGHTY JOHNSONS","1","SYFY",0.995856534652297,5
"107","ALMIGHTY JOHNSONS","1","SYFY",0.993768776130081,6
"108","ALMIGHTY JOHNSONS","1","SYFY",0.991249485466402,7
"109","ALMIGHTY JOHNSONS","1","SYFY",0.904714824055936,21
"110","ALMIGHTY JOHNSONS","1","SYFY",0.984885252734178,9
"111","ALMIGHTY JOHNSONS","1","SYFY",0.981022017397905,10
"112","ALMIGHTY JOHNSONS","1","SYFY",0.976690778420298,11
"113","ALMIGHTY JOHNSONS","1","SYFY",0.971879894279202,12
"114","ALMIGHTY JOHNSONS","1","SYFY",0.966576852696472,13
"115","ALMIGHTY JOHNSONS","1","SYFY",0.960768351103577,14
"116","ALMIGHTY JOHNSONS","1","SYFY",0.954440382922871,15
"117","ALMIGHTY JOHNSONS","1","SYFY",0.947578329290683,16
"118","ALMIGHTY JOHNSONS","1","SYFY",0.940167055824279,17
"119","ALMIGHTY JOHNSONS","1","SYFY",0.932191014012227,18
"120","ALMIGHTY JOHNSONS","1","SYFY",0.923634346786911,19
"121","ALMIGHTY JOHNSONS","1","SYFY",0.914480997818932,20
"122","ALMIGHTY JOHNSONS","1","SYFY",0.734241523235913,33
"123","ALMIGHTY JOHNSONS","1","SYFY",0.715215572024518,34
"124","ALMIGHTY JOHNSONS","1","SYFY",0.695408030739985,35
"125","ALMIGHTY JOHNSONS","1","SYFY",0.674815584490598,36
"126","ALMIGHTY JOHNSONS","1","SYFY",0.653436649133445,37
"127","ALMIGHTY JOHNSONS","1","SYFY",0.631271459292336,38
"128","ALMIGHTY JOHNSONS","1","SYFY",0.608322150466157,39
"129","ALMIGHTY JOHNSONS","1","SYFY",0.584592834821685,40
"130","ALMIGHTY JOHNSONS","1","SYFY",0.560089670288621,41
"131","ALMIGHTY JOHNSONS","1","SYFY",0.534820922599947,42
