"","name","average.between","average.within","wb.ratio","widestgap","dunn2","avg.silwidth","within.cluster.ss","cluster.number","algorithm","season","stream","data"
"1","pca_C3_LS_raw_avg_s1_3cl",9.02011385386357,8.97934034860738,0.995479712793345,10.1767962828314,0.879265818248437,-0.0662126527515938,2385.46409224379,3,"PCA","s1","C3+LS","raw avg"
"2","pca_C3_LS_raw_diff_s1_3cl",9.34758139327531,9.3204246818945,0.997094787385286,8.42777823770435,0.953486183795099,-0.0662307911299802,2522.28575478826,3,"PCA","s1","C3+LS","raw diff"
"3","pca_C3_LS_raw_s1_4cl",15.5248454552183,5.80272683358835,0.373770344466642,12.778317855416,0.986537604118835,0.454245075643777,1405.65849876648,4,"PCA","s1","C3+LS","raw"
